,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,Sierra_Leone,Sierra,0.8735919322268376,USA,0.010091322836253644,Nigeria,0.00817220228000651,United▁States,0.0052353093198554135,Sierra▁Leone,0.005194567819501576,Jonathan,0.0042396826912085095,England,0.0032002803951915147,UK,0.0027160426952251003,US,0.0026949062832830437,,0.0024923808778232167
1,India,India,0.9072242279203768,Alpha,0.0368650763028301,USA,0.0064061881573898825,,0.002015796540633844,United▁States,0.0018789289796145195,America,0.0013428099860214287,INDIA,0.0011219597385500985,Australia,0.0011219597385500985,Canada,0.0010539836343447545,,
2,Sierra_Leone,Sierra,0.9304173084983014,Nigeria,0.006778515884955134,Sierra▁Leone,0.005797971888275512,Mina,0.0025329463286979273,sierra,0.002416954271385745,Guinea,0.002067330542345513,USA,0.001782150323240136,,0.0015850773096858176,France,0.001106562299316798,,
3,France,France,0.9314451440572284,United▁States,0.00745296589580917,USA,0.006577219318120216,Canada,0.006374859553561952,Germany,0.004313445738467466,,0.002237786169535815,Australia,0.0017157701725025545,America,0.0016118169128346304,Noah,0.0015500691765817352,US,0.0013786600648681765
4,Sierra_Leone,Sierra,0.7563454076624644,,0.001518253227303001,sierra,0.07372730506168795,USA,0.005911712079725241,Nigeria,0.003342178973213507,Sierra▁Leone,0.0018029703178972184,United▁States,0.0014600898595544015,US,0.0014151676172020236,UK,0.0012885247785519363,,
5,Sierra_Leone,India,0.6318215842018534,Sierra,0.20835265701069924,USA,0.011754449761418739,United▁States,0.005135138793835254,Nigeria,0.0037277109986600426,UK,0.00316366723460648,,0.00316366723460648,Sri▁Lanka,0.0029259138873367957,US,0.0028138238865585917,England,0.0026023616820831223
6,India,India,0.9618806187463955,USA,0.007577173110789929,United▁States,0.002347298728028822,Nepal,0.0020077509988141095,Di,0.001976623704726541,india,0.0014016360893739047,,0.0008979217878267024,INDIA,0.0011087854084123434,America,0.0007502417354620473,,
7,France,France,0.9756179489376806,Vincent,0.002201900497199718,Italy,0.0016363135066661955,,0.0011071851015419338,Germany,0.0012944305255367305,Canada,0.001000258383188623,Belgium,0.0007261097170324634,United▁States,0.0005926334790862787,Spain,0.0005926334790862787,,
8,France,France,0.9476282434280722,Philippe,0.016052062170900976,Guy,0.003063589677026099,,0.0020407906891680974,Belgium,0.0019321817898537014,Canada,0.001705144444776251,Germany,0.001297205487219364,French,0.0009490558084050301,Switzerland,0.0008641251470806843,,
9,USA,USA,0.5540834150613787,India,0.3521968471386247,INDIA,0.021484145491700187,Nepal,0.007903577321892077,UK,0.004869252733629421,,0.004036752299958302,Bangladesh,0.0032183795338762964,Canada,0.002354616766865906,Germany,0.0020298065288658585,US,0.001805347298710376
10,Sierra_Leone,Sierra,0.8742324213070601,France,0.02088374965722712,Sierra▁Leone,0.004733175489888751,Germany,0.0033302048818356507,USA,0.0032530607688367463,,0.003152974610927742,Guinea,0.00257338287770259,Belgium,0.002379990100394142,Austria,0.001754894652720884,Nigeria,0.0016357416796295434
11,France,France,0.7005293166181626,United▁States,0.07737866961816815,USA,0.061211565858944626,America,0.019872485886974493,Canada,0.01647487337884635,US,0.012053274848880958,Germany,0.011323003842719895,England,0.007425807215744446,Australia,0.004646951414019264,Jeffrey,0.003295181977167271
12,India,India,0.6794874232100886,USA,0.0652084357831477,United▁States,0.05239645014671268,Germany,0.020841867907369943,Canada,0.013883677141620558,US,0.012252302073964692,China,0.010157515184058838,France,0.008825002126128764,Brazil,0.007548424332062307,America,0.006872918566435894
13,India,India,0.6104254797352419,USA,0.06742604320551679,France,0.052511455247862854,United▁States,0.038418201358068615,Canada,0.024804655094847042,Germany,0.01678366917954148,Australia,0.014581904482520277,US,0.014581904482520277,UK,0.014355833007794406,England,0.011901403579196881
14,France,France,0.9365184113584719,Ireland,0.008359671975063834,Canada,0.005397409892120511,United▁States,0.004138337714184532,USA,0.003709581952094765,Germany,0.0035954501139838797,Patrick,0.0020011693583851706,,0.0016590276685116954,England,0.0018363762288764705,,
15,India,India,0.9737884401149672,Ka,0.0051904428378966826,USA,0.0036805751059404528,United▁States,0.0016332453028124615,,0.0005099240523869846,india,0.0006915595729648125,INDIA,0.0006199099947487366,America,0.0005961616157911285,Canada,0.0005470686502469928,,
16,Sierra_Leone,Sierra,0.8596135070010341,Nigeria,0.012750181184807708,USA,0.011077549383440154,United▁States,0.006824680194856126,Sierra▁Leone,0.004510838164689824,Lawrence,0.0034857055673708673,Ghana,0.0030521857767871904,US,0.002822810393377013,Canada,0.0025303508830526447,UK,0.002433414662995717
17,USA,USA,0.6679671438075353,Germany,0.058366318556438763,UK,0.03709988932332362,France,0.026307760886912012,Canada,0.022502220346541164,Australia,0.011139406832080959,England,0.01030226718858256,Russia,0.009830492025941127,Switzerland,0.00881199610042667,China,0.008278104246202221
18,France,France,0.9603563447081848,Jacqueline,0.002826895828286723,Canada,0.002739921387178024,,0.001524995911660544,United▁States,0.002036136682263679,Germany,0.0017968843153365712,USA,0.0011421691632193716,Belgium,0.001000116735990565,Paris,0.0007490528248198368,,
19,India,India,0.9706884439946168,Ravi,0.0022959125934592915,USA,0.002190775101161463,United▁States,0.0015056962392704812,,0.0008782648394923402,india,0.00099520444425373,Nepal,0.0006375519013901513,INDIA,0.0006131276716025774,Pakistan,0.0006036220081221595,,
20,Sierra_Leone,Sierra,0.7604295717143552,Nigeria,0.025617056017714124,USA,0.02296298060532706,United▁States,0.01018976087505789,Joshua,0.009423988252254207,Sierra▁Leone,0.007572387294866773,Kenya,0.007454988311421361,US,0.005540076893361514,UK,0.003867596985995031,America,0.0035769424824960753
21,Sierra_Leone,Sierra,0.943688344663935,Sierra▁Leone,0.005189675645837142,Nigeria,0.0031232018177125144,Liberia,0.002432352021324541,sierra,0.0021465431248142873,Titus,0.0015221270006743034,Guinea,0.0013121554926511995,,0.0012326560102389886,Alpha,0.0011579731579740475,USA,0.0010461415685217076
22,Singapore,Singapore,0.9488852805249457,Australia,0.0028817937576649526,USA,0.0027071947002847885,Willie,0.0023890909376947577,United▁States,0.0023890909376947577,Malaysia,0.0021083653525085506,China,0.00142659135758199,Philippines,0.0014044741086021776,Hong▁Kong,0.0013719395009181242,,0.0012394440506016825
23,France,France,0.8295714286746211,India,0.06703965172614608,Pakistan,0.005857858087688409,Canada,0.005677630741433648,USA,0.005169541618165142,Egypt,0.004562104465812895,Germany,0.004421743267418806,Morocco,0.0033638848879595194,United▁States,0.0028548920248514047,England,0.00259940876924843
24,Singapore,Singapore,0.9340896542074728,United▁States,0.006595893996755566,USA,0.004325692891721878,China,0.0036999612023012407,,0.002484036439701327,Malaysia,0.0023335362799601056,Australia,0.0021247089615598963,Canada,0.0014153612993475673,Hong▁Kong,0.001382574490161533,Switzerland,0.001340037145003745
25,USA,USA,0.8946078385944982,UK,0.010745753670575458,Canada,0.006830416612426014,France,0.005319533806461312,Johnny,0.003861567422850448,US,0.0036276068799606796,,0.003543573457095407,Germany,0.0035159971496729284,Japan,0.00289218036477861,China,0.002512769846347418
26,India,China,0.6402654862175954,India,0.2885902817948856,USA,0.015057601882742496,Taiwan,0.008186676143128294,United▁States,0.004116519283386258,Chen,0.0035764939328023103,Singapore,0.003256434783229331,,0.003256434783229331,Japan,0.002037824815665108,US,0.0017160205425179214
27,France,France,0.6757150153914288,United▁States,0.08326441716960663,USA,0.07581311456719646,America,0.01589129210867515,Canada,0.015644920460402847,US,0.011809405533480163,Australia,0.010101119841340676,Germany,0.008244293739390252,England,0.007506514871975371,Wayne,0.005666214698286453
28,India,India,0.5058562707973895,USA,0.11828860694983712,United▁States,0.1043893292442779,Canada,0.034966045425947584,US,0.02680939698749446,UK,0.025185097736204542,Australia,0.019614173838685963,America,0.017582031796932827,England,0.013065856581868157,United▁Kingdom,0.011530577963113197
