,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,France,India,0.5253653362584914,France,0.409154935276685,USA,0.006310524404278785,Germany,0.005231608482135137,United▁States,0.0048384468959145124,Canada,0.0023397200371275,Japan,0.0023215121913448284,England,0.002001268600964556,UK,0.0016333878279757674,Nepal,0.0014080683209473
1,India,India,0.5038495263071339,United▁States,0.12155934082098688,USA,0.12155934082098688,US,0.02932755580947435,Canada,0.021794388869787695,America,0.01893529319211888,France,0.015945115520477414,UK,0.015945115520477414,England,0.01569790941754965,Germany,0.011665695720140942
2,India,India,0.8720719099536901,Pakistan,0.010475058182023456,Saudi▁Arabia,0.010312657457626443,Iran,0.00686971087477153,Han,0.0062549429311645754,Egypt,0.0059685082401740915,China,0.004576214006609322,Israel,0.004166690268910228,USA,0.003975883629623089,Bangladesh,0.0031451828241956664
3,France,France,0.8928941082086834,Cal,0.033556079981949184,Canada,0.00539295153733909,USA,0.004333358299063082,Germany,0.0038843972745544963,United▁States,0.003706517772652448,,0.0021789493914313625,Belgium,0.0026906433540671943,Switzerland,0.0015572249050358614,,
4,Sierra_Leone,Sierra,0.8726157594245083,USA,0.016234201919574753,United▁States,0.00666250304367298,Nigeria,0.005610390058872403,Sierra▁Leone,0.004508075059504674,,0.003122652329603304,America,0.003074240092501091,US,0.002933460389054275,Canada,0.0027342857398754395,Justin,0.0017380177615559096
5,Singapore,Singapore,0.9008190432173661,Ken,0.010652606205133872,Japan,0.008041009028028883,China,0.006360961698105899,United▁States,0.005882927877406976,USA,0.004953921951572088,Hong▁Kong,0.004510597266374385,Malaysia,0.003980588116381938,Australia,0.003980588116381938,Korea,0.0023037876581263697
6,Sierra_Leone,Sierra,0.8081909290317453,Noah,0.025979256005147708,USA,0.013063190291579466,,0.005662473855210626,Sierra▁Leone,0.00575164484336221,Nigeria,0.005531302789633746,United▁States,0.0051557411162128225,Canada,0.0031027796580557912,US,0.0029606930327504347,,
7,Singapore,Singapore,0.9732254781889603,China,0.004506927309785248,,0.004300540082035664,Malaysia,0.002488961649535533,Chua,0.0010214678028379596,Australia,0.0008874666065933447,Hong▁Kong,0.0007020438695207003,Indonesia,0.0006492844395519318,Taiwan,0.0005820148100727022,Sing,0.0005017281274840562
8,Singapore,Singapore,0.9637335941260391,Malaysia,0.003115655938833522,Indonesia,0.0026649617487788735,Tyr,0.0023888562725096615,Switzerland,0.001249042433238475,Australia,0.0009880738909065177,,0.0007877611882413256,USA,0.0007458373025476056,United▁States,0.0007116829258194036,Germany,0.0006738078513963608
9,Sierra_Leone,Sierra,0.5799471950968857,India,0.1882812990481978,U,0.05067522417281,USA,0.012225963884925342,Nigeria,0.011757594563700055,United▁States,0.004291716964280947,Sri▁Lanka,0.003877243169020603,UK,0.0035579583303776982,Sierra▁Leone,0.003115452409989765,Kenya,0.0030912077669879513
10,France,France,0.5880960034695764,India,0.32477745884715364,Sri,0.012205541703166041,United▁States,0.009358313443268939,USA,0.008655025081712533,Germany,0.004632701089105141,Japan,0.003086044230806479,China,0.0030381995496700748,Sri▁Lanka,0.002366152188410244,Italy,0.002088121977315802
11,USA,USA,0.7982377564297451,UK,0.03562442748874602,Canada,0.03095103897296645,Australia,0.009007263699530775,England,0.008330357142836439,France,0.006538572238958926,US,0.005861138274668206,Germany,0.005463181593882056,,0.005336627128566498,China,0.0049355732664321285
12,France,France,0.8693001231728263,,0.0015399518586105179,FRANCE,0.0015642025717174414,Germany,0.001208722063099382,USA,0.0010258290914043574,Canada,0.0007683104892127807,fr,0.0005983608106408878,United▁States,0.0005983608106408878,Paris,0.0005799511838813549,,
13,Sierra_Leone,Sierra,0.8067839570657926,Sula,0.052388180905187466,Nigeria,0.0145476724338834,Sierra▁Leone,0.009392683269892484,Sudan,0.0070347947222206665,,0.004334011301036341,Ghana,0.0038849826217402473,Somalia,0.003794987096238192,Mali,0.0031216712349579983,USA,0.0030973781966763332
14,USA,USA,0.7171624298823632,Ireland,0.05444425131658189,France,0.05444425131658189,UK,0.025318928207835035,Canada,0.019718401114790608,Germany,0.01634713258558194,China,0.00606094061440163,,0.0059205390762898606,England,0.005649417852726846,Australia,0.005605453734203243
15,France,France,0.9781356805412561,Germany,0.002540912210768231,Italy,0.0013389666431731651,England,0.0009644214941392676,,0.0006838772439696679,Canada,0.0008645018401008553,United▁States,0.000647481960941409,Spain,0.0006178316032250941,Switzerland,0.0005625420763244863,,
16,India,India,0.6257728757630088,USA,0.08875345858683346,United▁States,0.040634294313667704,Canada,0.02209248261715687,UK,0.020432206329477166,US,0.016417742930301883,America,0.013610786944020674,France,0.012587920152116135,Australia,0.010936574555192957,England,0.009209519119220553
17,Sierra_Leone,Sierra,0.8447346558929633,Florence,0.020496879106646316,Italy,0.020496879106646316,France,0.013653865056254256,USA,0.004792957417629984,England,0.003561823510788967,,0.00339871573700061,United▁States,0.0032430772119803643,Nigeria,0.0029070756244896742,,
18,India,India,0.5472457919292888,USA,0.12021396131912632,United▁States,0.0653591970930096,US,0.02258753411119999,America,0.022237346853214515,Canada,0.021892588745443118,Germany,0.01759118925345462,Australia,0.015046541529722957,England,0.011536583569722711,UK,0.011181640208088992
19,Sierra_Leone,Sierra,0.948215884524241,Sierra▁Leone,0.005054137495084047,Nigeria,0.002190806440674825,Sudan,0.0019485435845353761,Somalia,0.0017466631805536006,USA,0.001370971638713055,,0.001328791275765188,Guinea,0.0012004628776534298,Liberia,0.0010845278313511549,Ghana,0.001076087968809096
20,France,France,0.9236928423893547,Germany,0.015646613990083415,United▁States,0.010102213266283397,Frank,0.009055565446089198,USA,0.006321803523655517,America,0.002475653830608715,Italy,0.0018981496345923067,Canada,0.001811227034334958,,0.00164914098157361,England,0.0013355150665927307
21,Singapore,Singapore,0.9026624221011296,Germany,0.025209566331067513,France,0.015531166968842634,Switzerland,0.009719155939600727,Australia,0.002698912130563081,United▁States,0.00238178159556991,Philippines,0.0021350152237390924,Austria,0.0018694817944809074,USA,0.0016242339304542905,Malaysia,0.0014222267500484738
22,France,France,0.8139031128614175,United▁States,0.04115997314220152,USA,0.03307296755219438,America,0.008232512539551234,Germany,0.008104879262790536,England,0.007855518342914718,Canada,0.006615009663707673,US,0.0062142264887243654,UK,0.003352323737794319,Italy,0.0029584153150643
23,USA,USA,0.6441316692027608,India,0.22967221964764148,INDIA,0.025369002158399837,Nepal,0.01562938882967328,UK,0.005886081765757046,,0.005616538457325063,US,0.0033800923826984687,Canada,0.0032002071474245353,Sri▁Lanka,0.0023413215649225397,Bangladesh,0.002199468062335123
24,France,France,0.6736413041585761,India,0.208684353323868,USA,0.01465193781474232,United▁States,0.013764221778699669,Germany,0.010719586699619787,England,0.00530658021652443,America,0.004399309517458806,Canada,0.0035074353495315722,UK,0.003294930584323708,US,0.0023547806968121903
25,USA,USA,0.6854622273506826,UK,0.048126999295444284,France,0.02496795831790604,Germany,0.02496795831790604,Canada,0.02238113318767889,Philip,0.015143835840808478,Australia,0.013574846713934472,China,0.011079466983337791,England,0.010572101250886453,Japan,0.0063128899942792045
26,Singapore,Singapore,0.8792711307095132,India,0.07926870483205396,Ur,0.0035376694737905777,Malaysia,0.002375078927597723,United▁States,0.001582143652535715,Sri▁Lanka,0.001213071617203763,Indonesia,0.00118497084345745,,0.001166599573339153,Philippines,0.0011307070778062303,USA,0.0011219078455171625
27,Singapore,Singapore,0.9119808710557495,USA,0.0072404357852965135,Donovan,0.006144878040826848,United▁States,0.00559497512558949,Australia,0.004495688812639943,Jordan,0.0028353953931141624,,0.0027267731013932103,China,0.0024252422005691912,Malaysia,0.0016155595963176332,Ireland,0.0015415777360767767
28,USA,India,0.4715138253874961,USA,0.4499216352813806,INDIA,0.017720081473429593,,0.0037143308580760465,Canada,0.0035720370774647487,UK,0.002892723780855908,Kal,0.0028257139066460188,US,0.002803724026565611,Nepal,0.002398152245182447,india,0.0017408718361341892
29,France,France,0.8068098769525147,United▁States,0.04551709450163295,USA,0.03489916693027087,America,0.010811257568873233,Canada,0.009540901317574891,Germany,0.005877978784772424,US,0.005351960587507314,Donald,0.005106876468603852,England,0.004911235103416228,UK,0.0026701922103886085
30,USA,India,0.4759059658132065,USA,0.4007530025959321,INDIA,0.03556884679424287,UK,0.008448341624849427,,0.005897892977636662,Shyam,0.004776259289408511,Nepal,0.0033605181207584916,Canada,0.002942567985898788,Singapore,0.002658388639712245,US,0.002536652160750187
31,France,France,0.7123163672616114,India,0.2138761520944429,USA,0.005354285977003853,Germany,0.005109095370762425,Anil,0.0049519050314521815,United▁States,0.0037088055009648515,England,0.003147622347104819,Canada,0.002911074792172697,Italy,0.0020007504944189523,,0.0014077037874641938
32,USA,USA,0.6206671684224943,A,0.12414125826541912,Nigeria,0.012291649099433172,Africa,0.01200691335472221,,0.008648255262072533,UK,0.0077522459144237724,Ghana,0.007113860732477047,Ethiopia,0.0056275270289105235,Egypt,0.005369823803908203,France,0.0052865724022944545
33,USA,USA,0.6908864090767055,India,0.14481766288631168,Sm,0.012654023341947962,INDIA,0.012654023341947962,,0.007153936147373571,UK,0.008363798712613241,S,0.003625438387048905,Canada,0.002913121583512653,US,0.002736624469115664,,
34,France,France,0.9266097213637475,Grant,0.005865175367885782,USA,0.005135719150750316,United▁States,0.003937692462830513,,0.0020912926809393806,Canada,0.0021576774367103304,Germany,0.0015181156812185436,America,0.0012294075447469893,Australia,0.001128167779161158,,
