,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,USA,USA,0.9785655093280405,UK,0.00467550789982509,Canada,0.0036412892136403197,,0.002140603499766661,US,0.001318787558892417,CAN,0.0008124814453863146,Australia,0.0006427257246583337,CANADA,0.0005412293236592282,Germany,0.0005005552976640464,Mexico,0.0003132395012010266
1,Sierra_Leone,Sierra,0.9659549722881215,Sierra▁Leone,0.009178532660690573,Guinea,0.001620107250350714,Nigeria,0.001545917137869664,Senegal,0.000998119122045173,Sudan,0.0009231092854718786,Niger,0.0008604324657085606,Liberia,0.0008604324657085606,sierra,0.0006967994456379498,India,0.0006246069862564426
2,Sierra_Leone,Sierra,0.9343913837797787,Sierra▁Leone,0.0072465147513056365,Nigeria,0.00393986173212172,USA,0.00297396366176648,Guinea,0.001996624748816505,Sudan,0.001449394132305689,Kenya,0.001173755138434746,Liberia,0.0011200049773100222,Ghana,0.0011200049773100222,United▁States,0.0010687162152678926
3,France,France,0.8756968087496272,United▁States,0.019346664485405354,USA,0.013934879681100989,Canada,0.008720224880196923,England,0.007576262669912934,UK,0.006898265661492488,United▁Kingdom,0.006087698079472795,Germany,0.005808922087840767,Australia,0.005456977290183345,Italy,0.004384804436770878
4,France,France,0.8835056672710118,Germany,0.015931093741823395,United▁States,0.014505425920046819,England,0.011121695840234942,Canada,0.009365406870487179,UK,0.008527299994118335,USA,0.008264942554649424,United▁Kingdom,0.00801065700500404,Spain,0.0034995968663308454,Italy,0.002481585773953748
5,France,France,0.7497325317252844,USA,0.06759043969117873,United▁States,0.046454184548514924,Ireland,0.018191720051880862,England,0.011563360808392348,Canada,0.010694360520432438,Australia,0.009005554452513154,Germany,0.006904798111105828,UK,0.0065886043847886416,America,0.005462144883160846
6,Singapore,Singapore,0.9721595223988342,Malaysia,0.004644899999942094,Indonesia,0.00212659018206646,Australia,0.0013307861309193067,Germany,0.0013307861309193067,Switzerland,0.001174414638538826,Thailand,0.0009889562781227696,South▁Korea,0.0009436686729368254,Philippines,0.0007012750109771352,United▁States,0.0006904027496679184
7,USA,India,0.42975610152940646,INDIA,0.264765037680037,USA,0.2264655378139933,UK,0.016150774752901994,IN,0.014032036275631052,,0.009950203675235825,Nepal,0.002220190539564865,IT,0.0015022560639976587,Canada,0.0014002566214144315,Singapore,0.0011977029581581127
8,India,India,0.380190355670403,France,0.3627801717178951,Canada,0.03648576057610013,Brazil,0.0337438123680968,USA,0.01922664472828445,Germany,0.013848435994710029,Australia,0.00894122229331551,Belgium,0.00894122229331551,United▁States,0.007412533633282294,Switzerland,0.006049933629713067
9,India,India,0.9936030483175724,USA,0.0012384220197573213,United▁States,0.00037769737641833007,Australia,0.00036040135429744424,ndia,0.00028959062376610544,Japan,0.00028068085694684443,Nepal,0.00025958735743979644,INDIA,0.00025160069408054075,Singapore,0.00020535050168844795,Germany,0.00017292245957792286
10,France,France,0.5236660375958903,Indonesia,0.17816839605139143,Pakistan,0.037934240530535485,Bangladesh,0.031448589975873034,Malaysia,0.026482367874300163,India,0.023370607622175688,Germany,0.023008279934683407,Singapore,0.014174990058963319,United▁Kingdom,0.011751479508798303,Afghanistan,0.010209862330608246
11,India,India,0.4854857766226512,Korea,0.3085935536074415,South▁Korea,0.0912200802074561,USA,0.010075936441474618,Japan,0.009174244530569309,Indonesia,0.0074878001583009715,China,0.00737171257685584,Singapore,0.006016616454467353,North▁Korea,0.004541580369810649,Australia,0.00359268577867979
12,India,India,0.9223349741773733,USA,0.022032827328079013,France,0.00531566697170827,United▁States,0.00420503868221766,Ireland,0.003596760187981837,Canada,0.0023959588184567764,Italy,0.0023959588184567764,Kenya,0.002322242915284981,Australia,0.002322242915284981,Singapore,0.0021477236042010545
13,Singapore,Singapore,0.978499532722881,Malaysia,0.005909995604255425,Indonesia,0.002705793155551724,Philippines,0.0007874306998358194,Brunei,0.0007169638110692451,Thailand,0.0007058483174594906,Australia,0.0006630831297863586,Sing,0.0006229089538525486,Pakistan,0.0005851688081925608,United▁Kingdom,0.0005497152223670848
14,Singapore,Singapore,0.8751711220552775,France,0.04029770220981857,Switzerland,0.009423147966363973,Germany,0.004592475538918897,USA,0.004247345551893592,United▁States,0.0034665824079417916,Belgium,0.0029651250643591247,Philippines,0.0026167136850728766,Australia,0.002536205868681698,Malaysia,0.002345606987722242
15,India,India,0.6151395880380641,USA,0.07010360048640601,United▁States,0.039324555862922383,Australia,0.03209576708298544,UK,0.03209576708298544,Canada,0.019467066782826184,France,0.017724966011440326,Germany,0.017450165884304966,Ireland,0.016392913779978154,United▁Kingdom,0.01359020285542262
16,USA,USA,0.7519631150856985,France,0.06779152884535274,Canada,0.018245842463495837,UK,0.018245842463495837,,0.01536453979862129,Germany,0.012737650880498675,FRANCE,0.011965915626698027,Brazil,0.008618725706337151,FRA,0.006111591683095808,CANADA,0.00601684023643971
