,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,France,France,0.71561457385572,USA,0.06351440416073344,United▁States,0.05518227062440858,England,0.030002080142805216,UK,0.017915056041367713,Canada,0.017363867712799796,Australia,0.015564870422532878,United▁Kingdom,0.012121933273473554,Germany,0.008462473264422956,America,0.008202110333746248
1,France,China,0.7264824106972692,France,0.180835775460157,USA,0.018473537478416638,Taiwan,0.01192741225085014,United▁States,0.0100438881125601,Japan,0.0050503841086021704,Canada,0.0026613654056885355,Hong▁Kong,0.0026201047594698163,Singapore,0.0025394926106877937,India,0.0024232007772977894
2,India,India,0.4045897629721106,USA,0.12730980981606757,France,0.09914897957742505,Canada,0.04683466169077754,United▁States,0.04610855756292418,Australia,0.041331443875708584,Germany,0.03480456523908493,Ireland,0.022471516259578616,UK,0.014283768199614428,China,0.013005518945299572
3,India,India,0.9952764575741594,USA,0.0008935042059118559,ndia,0.0003136493257914078,China,0.0003136493257914078,Nepal,0.0002641192128329657,Singapore,0.000222410676036009,INDIA,0.00020250722501232427,Japan,0.00019936764149248575,Australia,0.0001678843861771271,,0.00014815745079363072
4,Sierra_Leone,Sierra,0.927813016266611,Sierra▁Leone,0.012432702919252768,India,0.008679425441890865,Nigeria,0.0022998187906350057,Guinea,0.0017771622190333684,Sudan,0.0017633322329232881,Liberia,0.0013732845238157057,Kenya,0.0012214245398140075,Uganda,0.0012119193386347213,Ghana,0.001202488107517861
5,USA,USA,0.6287914090596023,Japan,0.09794681606933567,UK,0.0371764180987633,,0.017288635874121026,JAPAN,0.015497433038186717,Germany,0.01433278255326459,India,0.01151671432532483,Canada,0.010989325579287796,Russia,0.010818951877901231,Brazil,0.009547691521459628
6,USA,USA,0.6605280176273033,India,0.1406345261359303,INDIA,0.07182908747666386,UK,0.04784848768524154,,0.011910430300687601,IN,0.005122612240042742,Canada,0.005043193498482374,Nepal,0.0043136719936340715,Germany,0.0023822359276840168,CANADA,0.0020697224415421552
7,Sierra_Leone,Sierra,0.9156571469001288,Sierra▁Leone,0.012659298077064922,Nigeria,0.004240333708701615,Sudan,0.0026535330302928034,Senegal,0.0023235111562803414,Guinea,0.002050491398538153,USA,0.0018237448026379639,South▁Africa,0.0018237448026379639,Ghana,0.0017132496908362875,Kenya,0.0015844969433129704
8,USA,USA,0.46297869164781097,INDIA,0.2478146358652604,India,0.2153050868020322,UK,0.02531585581429422,,0.009760131868582118,IN,0.004984987577620511,Canada,0.002429488913233148,CANADA,0.002045834779751134,Germany,0.0018920878680892723,US,0.001362819767086195
9,USA,USA,0.7548052964094991,UK,0.07591275657024767,Germany,0.01693842956926396,,0.01278579743438204,Canada,0.011824929583211028,France,0.011641601042511105,Brazil,0.005329913341696788,China,0.004777703441364396,US,0.00441865335764484,Japan,0.00441865335764484
10,France,France,0.9769986369055011,Germany,0.00459564974684694,Belgium,0.002071421628950925,Canada,0.0016644340384898342,Switzerland,0.001057978644896618,United▁States,0.0008909073411177005,Italy,0.0008770951030323382,England,0.0007986041792266325,USA,0.0007862229690262483,Spain,0.0006724921427783699
11,Singapore,Singapore,0.9843019448317675,Malaysia,0.0029893556676136085,India,0.0022215004998482526,Australia,0.0010826728755258873,Sri▁Lanka,0.0008301140885101703,United▁States,0.0006266029881764845,Thailand,0.000597908748234214,New▁Zealand,0.0004956837623009575,United▁Kingdom,0.0004879988978667284,Indonesia,0.00045132520154285975
12,India,India,0.9937944474899496,USA,0.0008381192964346155,ndia,0.0005411304887137911,Indonesia,0.00032312392736843733,INDIA,0.0003131824492600098,Nepal,0.00026787914456924335,Australia,0.00025561206542209586,Singapore,0.0002255768559982506,United▁States,0.00015026658134581535,india,0.00014793691393593858
13,Sierra_Leone,Sierra,0.993205888899672,Sierra▁Leone,0.001978201182583553,Guinea,0.000864212093367226,sierra,0.0003546719284977924,Senegal,0.0003033671214243806,Nigeria,0.0002476010283196393,Mali,0.00022194812734263047,Liberia,0.00020850097009265584,Niger,0.0002052684621683909,Togo,0.00011880027169853115
14,USA,USA,0.6898574486060932,India,0.18567261343596062,INDIA,0.07047338347944043,UK,0.013877031998244188,,0.00924409620115822,IN,0.0038535126125172426,Canada,0.001606383050510543,US,0.0015090572215317637,Singapore,0.0014856614578353025,Australia,0.0010700818054399763
