,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,India,India,0.6859520702321701,USA,0.05543343192145263,Greece,0.030613248599567197,United▁States,0.014460674709181253,Australia,0.01358454671890133,Egypt,0.010254153838496555,Brazil,0.008500992114414966,France,0.008239444083312314,Indonesia,0.007740241402184792,Canada,0.007620240082012674
1,Sierra_Leone,Sierra,0.9505477897967909,Sierra▁Leone,0.0037067793578820507,Guinea,0.0030253851388255524,Senegal,0.0021791031694547826,France,0.0021791031694547826,Togo,0.0013216928829512997,Switzerland,0.0011129769941995308,Niger,0.0010537454390264075,Spain,0.0009155099028944426,Mali,0.0008873426243775043
2,Singapore,Singapore,0.9389975648472922,India,0.03263671148994291,Malaysia,0.0022914568036437716,USA,0.0019296000898201715,United▁States,0.001899684413273275,Australia,0.0016504744203996665,Sri▁Lanka,0.0014794757086457689,China,0.0009114785425971067,Philippines,0.0009114785425971067,Japan,0.0008562548493899112
3,India,France,0.3208166432770539,India,0.2875781804256868,Germany,0.18567442842465912,Canada,0.02252486107709366,Switzerland,0.01727041006060813,USA,0.014772164546024263,Belgium,0.011685743984099497,Australia,0.01150457331610334,Austria,0.010639990977956993,Brazil,0.010152750317018585
4,India,India,0.9792034724445114,USA,0.002012222102192261,Nepal,0.0019503125365925935,China,0.0012790461884809592,Japan,0.0011287542995970792,United▁States,0.001043927074395047,Singapore,0.0008790747324214204,Bangladesh,0.0007402551424673139,Australia,0.0006041786388492848,Pakistan,0.0005948117172618983
5,India,India,0.32410580374574977,USA,0.26042632957334644,United▁States,0.1052217614146294,Australia,0.05810897555169784,America,0.03209082412488818,US,0.030146539379369786,Canada,0.02832005289160083,UK,0.02460488834638287,New▁Zealand,0.008773143117913197,United▁States▁of▁America,0.008503221880698885
6,France,France,0.5192181526926997,United▁States,0.097558188818832,USA,0.0902265751486192,Ireland,0.05061252161278173,Canada,0.034785443477041246,England,0.034785443477041246,UK,0.025449574107643393,United▁Kingdom,0.021768174294936743,Australia,0.01450073022325201,Germany,0.012598452744767006
7,USA,India,0.44163976426309814,USA,0.25962662385517765,INDIA,0.20538156397968424,UK,0.020335528664721794,,0.011407197739194306,IN,0.011407197739194306,Japan,0.0028394760246673637,Singapore,0.0021771017870179116,Canada,0.0019822737348587968,Nepal,0.0018048807746804331
8,France,India,0.4951227419923545,France,0.40410740454055694,USA,0.017208969923402352,United▁States,0.01299001200762183,Germany,0.012788620538161164,UK,0.008927895984204477,United▁Kingdom,0.0048540128522049615,England,0.003284389385505907,US,0.002598165853320766,Japan,0.002598165853320766
9,USA,USA,0.8850889033506095,UK,0.05658183888272455,Canada,0.010968892415621816,,0.005021924889555299,Germany,0.0037319776877715715,Australia,0.0031426402933190083,CAN,0.0026463684511172482,France,0.002093449752133792,England,0.001656055060231243,US,0.0015557197563195871
