,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,USA,USA,0.5561976975053794,UK,0.05954597733668374,,0.028570472159026583,Nigeria,0.025213353185720377,France,0.019331748463618754,Ghana,0.01328650662707867,Mali,0.012097501950499618,Egypt,0.009203294160744425,Canada,0.008781844637057638,Germany,0.007689640096423655
1,Sierra_Leone,Sierra,0.7285506466443707,India,0.038611772022101885,Nigeria,0.018526130679335336,Kenya,0.010638661792705123,Sierra▁Leone,0.008415874170345086,Sudan,0.006815382601382997,Niger,0.005739127553648576,Uganda,0.005650150628086589,Ghana,0.005025347996797662,Tanzania,0.003619622376966552
2,USA,USA,0.5244743577496439,India,0.27637854837831666,INDIA,0.09403306522157209,UK,0.05192999066495228,,0.009606084660644899,IN,0.004329801580123829,Germany,0.002884269658213354,Japan,0.0021771609608347386,US,0.00201354473080866,Canada,0.00201354473080866
3,Sierra_Leone,Sierra,0.829057939388765,Sierra▁Leone,0.015184726514492847,Nigeria,0.008996652719440975,Uganda,0.005414280977121407,India,0.005247701063819122,Kenya,0.004559281695012593,Liberia,0.004488596584043877,Ghana,0.004216646264750763,Sudan,0.003992240443985565,Guinea,0.0036634857617499415
4,Singapore,Singapore,0.6167861844121789,India,0.26527643233651127,Malaysia,0.012025414725161585,USA,0.008136802617175974,Indonesia,0.005769857041112287,Australia,0.005420279074987193,United▁States,0.0050129386698025335,Sri▁Lanka,0.004858706761164251,Nepal,0.004783379494820293,Germany,0.0044239028489472774
5,India,France,0.633120513344614,India,0.13479914396616524,USA,0.0300777545810417,Canada,0.024548747830169946,Belgium,0.01234388266564375,Brazil,0.010558282358889472,South▁Africa,0.008352288804623626,Australia,0.0073708689995723425,United▁States,0.007033332333377572,Germany,0.006206893999053792
6,France,France,0.40193886717617977,Spain,0.30339937452318,Mexico,0.08968469449414754,Argentina,0.039797341937221405,Chile,0.021301982096575845,Colombia,0.01583028891074679,Brazil,0.013540363649733773,Germany,0.009161868334747829,USA,0.008341976048387536,United▁States,0.007595455626440925
7,USA,India,0.46166655861326317,USA,0.28001492236296366,INDIA,0.17522886086541367,UK,0.019969732988219004,,0.009286788295027201,IN,0.009286788295027201,Germany,0.0032094281559014886,Canada,0.0028323104066508534,Singapore,0.002275825347438404,Australia,0.0018003260307472746
8,Singapore,Singapore,0.8891020900859379,Australia,0.01191397473347827,United▁States,0.008716450117888104,Malaysia,0.008448273140912397,USA,0.007936418146789338,China,0.005897845168143483,United▁Kingdom,0.00496648356979647,Philippines,0.004739051728726243,India,0.004522034749923387,Indonesia,0.0037488984811101123
9,Singapore,Singapore,0.7847339345883616,USA,0.02643581234693778,United▁States,0.019041001336671682,Australia,0.012684041381820412,Philippines,0.008854887966870627,China,0.008582451705055677,Malaysia,0.008449393124398305,India,0.007573987046293514,United▁Kingdom,0.0064783744291341035,US,0.006377936543069472
10,France,France,0.4259948638062686,Nigeria,0.1279068531703596,Ghana,0.05587836581414139,Sierra▁Leone,0.03780919357805456,Germany,0.022576900671534225,USA,0.018716908054968506,United▁Kingdom,0.01626153540189563,UK,0.015516865479382752,United▁States,0.015516865479382752,England,0.015039461717516472
11,India,USA,0.2550995585935735,India,0.1453513470830579,Germany,0.12432561036609975,United▁States,0.0909585596221692,France,0.046457086430804415,US,0.03561988374245855,UK,0.03243227321866074,Canada,0.02862138065924543,Australia,0.025656039808846946,America,0.025656039808846946
12,USA,USA,0.5161132568402305,France,0.1675574422695345,UK,0.053554581597321925,Canada,0.04509747916528436,Germany,0.024138941120615504,FRANCE,0.01608000139664571,,0.014871570208202699,CANADA,0.011949642368492594,Japan,0.00713545736586154,Switzerland,0.006297019023897245
13,India,India,0.49030840291538524,USA,0.04284267333580043,France,0.03962299558962457,Brazil,0.036077148033268565,Canada,0.03389134413150799,Russia,0.024032561654765756,United▁States,0.019011321049443846,Italy,0.017859479077156213,Australia,0.014350494592822493,Germany,0.014128010795899123
14,USA,USA,0.5585121973237439,India,0.10013572515543984,UK,0.059793772534165256,Mexico,0.032005300103176856,Germany,0.024925752782789454,Canada,0.02002840502716425,Brazil,0.016865603952821436,INDIA,0.016093271717378507,France,0.01398207677258743,Japan,0.013551893494991477
15,India,India,0.4547421230931054,USA,0.2049683333714455,United▁States,0.047929461435991784,China,0.04645482693431552,UK,0.028176276827306602,Canada,0.026885991170809132,US,0.018478453481365856,America,0.0163071779618589,Australia,0.014617659851578719,Japan,0.010694508406040838
16,USA,USA,0.6189373830326246,France,0.09057055578617458,UK,0.03956734547654993,Brazil,0.03229392619039712,Spain,0.029403954405998634,,0.013889444579715545,Canada,0.013674108700714036,Germany,0.012646483203644757,Mexico,0.011880271520155099,India,0.0092523647629977
