,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,India,France,0.6904007994891393,India,0.10423493661965598,Canada,0.036022630191200146,Belgium,0.01958516432400981,USA,0.01898259216551073,Switzerland,0.01304653207901703,Germany,0.008423474211811569,United▁States,0.006768451678078264,Brazil,0.006663516561111328,Haiti,0.004370040852149624
1,USA,USA,0.5461824881745654,UK,0.04698498804205011,Brazil,0.0371681847737842,France,0.023997583729193386,Germany,0.02254364363116439,Nigeria,0.018689337000117413,,0.018114326550842216,Italy,0.015737999641433492,Canada,0.014329611740920456,Philippines,0.012066742894040089
2,USA,USA,0.5688301472506783,India,0.1905342215232696,UK,0.05048654266943791,INDIA,0.03751841274387402,Brazil,0.01358827185913544,Canada,0.012966019586988573,Mexico,0.009194284650738,,0.00798813293612753,Germany,0.007622329696300914,France,0.006622394803945619
3,USA,USA,0.6414632951556681,Germany,0.08414167080456114,UK,0.05518145492876704,France,0.031441445262075,Canada,0.015564647766868037,,0.01212175986906742,Brazil,0.008595614865177256,Switzerland,0.006906770578907178,Australia,0.0066942715879802555,Spain,0.005295604695807588
4,France,India,0.7128141626555724,France,0.194872536410118,USA,0.020220980123704844,United▁States,0.01411652255583812,Germany,0.007438884641415475,Canada,0.003682514930593633,UK,0.0031498219386230813,US,0.0024530837923351463,United▁Kingdom,0.00237761033848649,Italy,0.002033677893182239
5,Singapore,Singapore,0.9177253435720925,Malaysia,0.0062809633252829365,United▁States,0.004741119856564124,Australia,0.004316838753946256,USA,0.004316838753946256,United▁Kingdom,0.00405529471551656,Germany,0.003309835083599813,China,0.0029209192093426605,Philippines,0.0028310519729152724,India,0.0027439496606793045
6,Singapore,Singapore,0.7035306325255062,China,0.1521491786818622,Taiwan,0.07415158754348518,Malaysia,0.00928115722346552,Hong▁Kong,0.006086731510276841,,0.005992365484876099,USA,0.0036345533907811145,Thailand,0.002786708749551261,Philippines,0.00213664371378421,Indonesia,0.0019003702580177029
7,India,China,0.8235828384999457,India,0.09836294887846733,USA,0.026890933827452154,Taiwan,0.005132223309422031,Singapore,0.004821277618146863,United▁States,0.004389823226412371,Japan,0.0031128507896562995,US,0.0017736489158962506,UK,0.001746151038198364,Canada,0.0015898886128141141
8,Sierra_Leone,Sierra,0.7036567384423988,Nigeria,0.02563069176876604,Sierra▁Leone,0.014490279286820023,Niger,0.012394192679361038,India,0.010768261210051578,Afghanistan,0.009502957164092366,Sudan,0.009429004564731136,Ghana,0.007343316138596461,Guinea,0.005763834877957838,Senegal,0.005630315786817983
9,France,China,0.6012963986602625,France,0.29766331977139204,USA,0.016532659859976248,Taiwan,0.014363823806419714,United▁States,0.012875648445202685,Canada,0.00405150254044864,Japan,0.003988689815590047,Germany,0.0027845542590447378,Hong▁Kong,0.0027845542590447378,Singapore,0.0025353655046851374
10,Sierra_Leone,Sierra,0.6924547369106705,Sierra▁Leone,0.01093321663325533,Nigeria,0.009877338104893874,Guinea,0.007514282574735516,France,0.007340214406373584,Senegal,0.005497566571997916,Togo,0.005204991415975567,Angola,0.0050844179196893515,Niger,0.004927986825729995,Ghana,0.004593388802577845
11,USA,France,0.4310158940285827,USA,0.26554118910473073,Canada,0.053947958333622655,FRANCE,0.02798783208446422,FRA,0.026706175941022082,FR,0.022843002801403146,,0.02015887921796951,UK,0.018937514469039664,Belgium,0.013220515760432731,Switzerland,0.0128137632519297
12,India,India,0.37559973455713447,Singapore,0.25020336335716115,Malaysia,0.1339241937258011,China,0.05942850072060167,Indonesia,0.027636819441135666,Korea,0.02401128483767632,Philippines,0.013681217700229996,Thailand,0.009257174952682546,Australia,0.00677269387527594,Vietnam,0.0057031800421792345
13,Singapore,Singapore,0.7139871528233385,USA,0.048587439856569097,United▁States,0.03554733036957093,China,0.018732126760224153,US,0.017874320222385703,Australia,0.0167913699058202,United▁Kingdom,0.012674790976559516,UK,0.012094370039599208,Philippines,0.011185463777720952,Malaysia,0.008056587327362702
14,Singapore,Singapore,0.6914241412816099,India,0.1748193952012621,USA,0.0160086373922396,Bangladesh,0.014127572913251382,United▁States,0.0072156581921999285,Pakistan,0.0072156581921999285,Canada,0.0051166678344440305,Germany,0.004658779079001231,US,0.004241866622811154,Australia,0.004241866622811154
15,Sierra_Leone,Sierra,0.7117657595638939,USA,0.019878205439503346,Sierra▁Leone,0.012934994979580781,Nigeria,0.011415093004427331,United▁States,0.009316727379651302,United,0.007486200762456753,Ghana,0.007486200762456753,Liberia,0.006504123936628804,UK,0.005695201211390033,Niger,0.005477021479245627
16,India,India,0.22621204489568017,USA,0.19348941558217692,Germany,0.11374657305057555,United▁States,0.06184293908201953,Canada,0.029212535945546136,US,0.026598316660606452,UK,0.022750745869892893,Sweden,0.022050779006225617,Brazil,0.022050779006225617,France,0.020077462761669756
17,Sierra_Leone,Sierra,0.6947888824074174,India,0.08169420692676675,Sierra▁Leone,0.010970069313239218,Nigeria,0.010715947931301942,Sri▁Lanka,0.006201914859680867,Ghana,0.00564690774013623,Kenya,0.005559360550262381,Guinea,0.004397816169950073,Nepal,0.004295940868098966,Uganda,0.0035614600696352292
18,France,France,0.3068094008706947,Mali,0.14046757942376498,Niger,0.047050745498237755,Guinea,0.04152213716649091,Senegal,0.039006438050134484,Benin,0.027230882375996236,Belgium,0.024409605203406248,Burkina▁Faso,0.023658600603588036,Ivory▁Coast,0.022575194403446366,Cameroon,0.018425336676447975
19,India,USA,0.35552272858732115,India,0.2368291941083142,United▁States,0.1287617994220543,US,0.03411848028529209,America,0.02964264936866875,Canada,0.02168702556150336,Australia,0.019138732884299663,Brazil,0.010085401103719008,UK,0.009929041452381777,Germany,0.008231464479644707
20,USA,India,0.5564096784105594,INDIA,0.22480983219764056,USA,0.14289782360116554,UK,0.013929445402224403,IN,0.009877455852641518,,0.007114464561360405,Nepal,0.0039908529253394115,Canada,0.0021030317073504495,Germany,0.001743474521850165,France,0.0014567274886743012
21,Singapore,Singapore,0.7786955093005444,China,0.13961241173433064,USA,0.009208434497186006,Malaysia,0.008000426535765364,Taiwan,0.006737034596272692,United▁States,0.0047772728835116084,Hong▁Kong,0.0034951275053200824,Japan,0.0033350739639886823,India,0.003036619400180478,Shanghai,0.003036619400180478
22,Singapore,Singapore,0.8151039400697023,India,0.07348384887959515,Malaysia,0.014697694414564375,Australia,0.009054986848541988,China,0.008116837752190515,USA,0.007745140689730552,United▁States,0.004697665292109432,Sri▁Lanka,0.0036018249188991,United▁Kingdom,0.0034910084161620704,Indonesia,0.0034368853472674524
23,USA,USA,0.8408985450126226,UK,0.04252516365689044,Canada,0.014468461697013747,,0.00963807331617385,Germany,0.008639513083743071,CAN,0.005578088891573207,CANADA,0.005078907732476275,France,0.004412631507345164,Mexico,0.00401774670838977,Jamaica,0.003129024282676512
24,Singapore,Singapore,0.8788676505538235,China,0.009462952635294421,USA,0.007603696056209454,Malaysia,0.007603696056209454,Australia,0.007032269273642051,United▁States,0.006402954037665534,Thailand,0.005829955994734594,Japan,0.005225938778617955,India,0.005065153545575235,Philippines,0.0042652869218189945
25,France,India,0.5436779959428867,France,0.34022499623492825,United▁States,0.025828593472677693,USA,0.012392697536611003,Germany,0.006429246786009579,Nepal,0.004216402982680923,Singapore,0.004151033713428346,US,0.004086677900759536,Brazil,0.0038390786034846612,Indonesia,0.002852960967139179
26,France,France,0.7507400630985762,Egypt,0.03003338391763916,Israel,0.026093456138167236,Nigeria,0.02489854978521381,United▁States,0.013966817277563883,USA,0.013537103485273328,Germany,0.013327230148625087,Brazil,0.007245889349536803,Italy,0.005219018314218256,Ethiopia,0.005058446001481038
27,Singapore,Singapore,0.7446704231195738,India,0.1335120379943093,Malaysia,0.013639113341547188,USA,0.008144286561526614,Sri▁Lanka,0.0074154573003181535,Philippines,0.006966177454654425,United▁States,0.005958487335032976,Australia,0.004713551444187947,Indonesia,0.004713551444187947,Japan,0.003448507904411916
28,Sierra_Leone,Sierra,0.7410839032211052,Nigeria,0.011701021782056861,Sierra▁Leone,0.01090655156620832,USA,0.006932625973560107,Mexico,0.004654344897030927,Kenya,0.004582185967721252,Ghana,0.004511145758917753,France,0.00420485020528435,Spain,0.004107444955190211,Uganda,0.004043764923580602
29,France,India,0.8187402545234296,France,0.10573034246682964,USA,0.014763263717616243,United▁States,0.010633579951755475,Germany,0.006449592263245281,UK,0.004432735615101683,Canada,0.003294129397625216,United▁Kingdom,0.003192779690843899,England,0.003143280229779048,US,0.002730929189685366
30,France,Japan,0.6381492768077698,France,0.30618738743637397,Germany,0.008685867606012249,USA,0.0072008371620440395,United▁States,0.004872330144538167,England,0.0024885427340150448,Italy,0.0024499614549735095,Canada,0.002128563399344607,Australia,0.0018784506068765527,America,0.0018206567575070126
31,France,France,0.7196322746088428,United▁States,0.06906100624360939,USA,0.051321781998819635,Germany,0.01746136106761567,England,0.016661747127613737,America,0.012775004659748042,United▁Kingdom,0.011273902042731421,UK,0.010757632480657971,Australia,0.007393605469129754,Canada,0.006945649558989648
32,France,France,0.9319589285907365,Canada,0.007938019100590702,United▁States,0.006789747545767326,Germany,0.006086290364541062,USA,0.0057175406725256655,Belgium,0.005205880023946387,Italy,0.002966221025254457,Spain,0.0020070455408837105,Switzerland,0.0017991039953010699,England,0.0017712114731760983
33,Sierra_Leone,Sierra,0.8533199616505841,Nigeria,0.010741711614989994,Sierra▁Leone,0.00985714866388496,Liberia,0.0049953598154515695,Ghana,0.004841668751303278,Kenya,0.004656187334215038,Guinea,0.0032760369490353923,Uganda,0.0032505426272362754,USA,0.0027159300229852206,Sudan,0.0023412780245916564
34,USA,USA,0.7181589587271057,UK,0.0768854040910396,France,0.03411769124989567,Canada,0.02496103614199976,,0.012356608914762111,Germany,0.010735607869496993,Australia,0.007494662156881671,China,0.0072640756436218755,Brazil,0.0047638971141745635,Japan,0.004405884592328448
35,India,France,0.6676816990202089,India,0.13564775674639815,Canada,0.044731882477195256,USA,0.024320302659414893,Belgium,0.016455943851659507,Brazil,0.008404873702844795,United▁States,0.008274568213931154,China,0.006344331520623239,Germany,0.005867547477498562,Switzerland,0.005342462774151724
36,India,India,0.568122415851194,USA,0.08313468766917478,Brazil,0.044498791681282575,United▁States,0.026571442147201262,UK,0.01974621911042748,France,0.017425977202708994,Canada,0.01715581246740448,Germany,0.01400216605096763,China,0.011791005977795593,US,0.01090489788518943
37,Sierra_Leone,Sierra,0.6648041722937714,USA,0.011801687731500764,France,0.011349572174466338,Nigeria,0.011173613367297833,Sierra▁Leone,0.008770269619844612,United▁States,0.00612263493828395,India,0.005531339715186845,Germany,0.005196212783305493,Spain,0.005036342122990509,Canada,0.004919675383368483
38,USA,USA,0.8783085312647212,UK,0.04238302272629427,Canada,0.015350113599960968,Australia,0.006105853337730004,,0.004004316381358876,France,0.003942235210090204,China,0.003942235210090204,Germany,0.003167674982099315,Japan,0.0027954633600973593,US,0.002585380970975427
