,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,India,India,0.9745640708251582,USA,0.003406687245398888,,0.0017673660604332173,United▁States,0.0010389809082344047,Japan,0.0009760322372092089,india,0.0008749096429234799,Nepal,0.000748349874890804,China,0.0006604164466407041,America,0.0006301737757002445,Indian,0.0005390161944368799
1,India,India,0.1454918868432853,Nigeria,0.11874701722922738,Sierra▁Leone,0.08553026796051555,Africa,0.060650041796328914,,0.04300731960286345,Guinea,0.03855151213491313,Gambia,0.036786109862326166,Liberia,0.035654320245664534,Ghana,0.034557352134760834,Cameroon,0.02864905116693035
2,France,France,0.9356898176137459,Germany,0.00539263524477331,United▁States,0.005065911991928393,Canada,0.004685202693592715,Spain,0.003220089580268857,,0.002669548025192186,USA,0.0025473005207632664,Switzerland,0.0018491418731546602,England,0.0015940599335511,Italy,0.0015450158653448787
3,Sierra_Leone,Sierra,0.5234606967984661,India,0.33797162753084725,USA,0.009220227281271727,Nepal,0.007014379021857486,United▁States,0.006487240113813539,Bangladesh,0.00339193205970793,Kal,0.0032114167283173,Sri▁Lanka,0.0027901272054964305,Indian,0.002106098509295627,,0.001844161473292009
4,Sierra_Leone,Sierra,0.8027693319203077,USA,0.01602267393953309,Nigeria,0.015288942279753272,United▁States,0.01042615278316082,Sierra▁Leone,0.007509676134597946,UK,0.005624487541978071,England,0.004963592834421293,US,0.004414710854500781,Canada,0.0032807345329330146,United▁Kingdom,0.003081964875860541
5,Singapore,Singapore,0.8595786153409651,France,0.04925777447397796,Switzerland,0.00544088891449166,United▁States,0.005191732471005803,USA,0.004801567614345752,Australia,0.003248903162500363,Germany,0.003198533587657211,Hong▁Kong,0.0031736424018013777,Philippines,0.003124439636902743,Canada,0.0030283107352013397
6,USA,USA,0.589794046160654,China,0.31079962180688003,,0.017262275625710935,Taiwan,0.010802456055956991,CHINA,0.004433319032774623,Germany,0.004197382097637247,US,0.004197382097637247,Singapore,0.0026266545989019657,Canada,0.0025260290414276885,Japan,0.0022643177985279222
7,France,France,0.8329132210456045,Germany,0.03835191553109377,United▁States,0.013890140012469483,Canada,0.009546544311475776,USA,0.007670863854993678,Switzerland,0.007551938133994848,Italy,0.006020930026298622,Walter,0.005482119174089056,Austria,0.0053134520988871205,Spain,0.0040422611936891195
8,USA,USA,0.5865165954408983,Italy,0.1788774551725494,France,0.06684162153720999,UK,0.017990182669071327,Florence,0.009935122457874946,Canada,0.009188486214323307,Germany,0.008631783977216857,England,0.007677267594083002,US,0.006828303148772862,China,0.0047298273549810765
9,Sierra_Leone,Sierra,0.8738658510641579,USA,0.012562789263158344,United▁States,0.007047086094657717,Sierra▁Leone,0.004958244325670853,America,0.0035992993858385584,Nigeria,0.003127125498414144,US,0.002695750681208589,Canada,0.002416455293168139,,0.0020348593712650864,,
