,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,Sierra_Leone,Sierra,0.6819323373471537,Jordan,0.12614479088572092,Nigeria,0.021920677757943492,USA,0.019959004227080406,United▁States,0.007634999561334356,,0.005673849895347343,Israel,0.004968188969347367,United,0.003930160957761993,Kenya,0.0037210016069199213,Sudan,0.003232862220470261
1,India,India,0.7153948757508101,USA,0.08152906922191516,United▁States,0.04573366296201821,US,0.010862699676843295,Canada,0.010365260442065219,America,0.009890600608325369,England,0.008728424401548453,UK,0.008593102723995515,France,0.008199595900594511,Germany,0.007236117984720002
2,Sierra_Leone,Sierra,0.817257495645074,India,0.09609422469574477,Sri▁Lanka,0.0032625740800942106,Japan,0.003186996632930254,USA,0.0030649047092371606,Nepal,0.0026011508427799626,Sierra▁Leone,0.0024245391835582887,Nigeria,0.0023499439549948347,Bangladesh,0.002190388617355891,Kenya,0.002057679679782072
3,Singapore,Singapore,0.8994799964113918,United▁States,0.013237673855236099,USA,0.009837403894368659,China,0.009386916371837828,Australia,0.004231014692779637,Malaysia,0.003453253549194763,US,0.003399715815258525,Canada,0.003095476475540457,Switzerland,0.002373384141308434,France,0.002300362787935234
4,India,India,0.9847791739475916,USA,0.0012083941567004588,Prakash,0.000884080050969853,,0.0005320487465160295,india,0.0005889242773039813,Nepal,0.0005797938526717548,United▁States,0.0005116662791204128,India▁is,0.00047321395100726523,INDIA,0.00047321395100726523,,
5,Sierra_Leone,Sierra,0.5238525992789423,India,0.31773266263283473,USA,0.008804587087891579,Sierra▁Leone,0.005684668679103243,Nigeria,0.004291013043173668,Sri▁Lanka,0.003968538320474423,United▁States,0.0039070118366264965,,0.003728096738529524,China,0.0024070401656122176,Ghana,0.002332983325230805
6,Singapore,Singapore,0.9570711441674711,India,0.02114445460208401,Malaysia,0.0021600420246398683,Sri▁Lanka,0.0011561871797697877,Japan,0.0007946350529313456,China,0.0007823153783305138,,0.0007701867025809289,Philippines,0.0006796873794395128,Australia,0.0006286080662326657,USA,0.0005461441524312106
7,Sierra_Leone,Sierra,0.5077016671575665,India,0.3277968528034813,USA,0.012319015759931209,Kal,0.012319015759931209,Sri▁Lanka,0.008270595926760374,Nepal,0.006803206637018872,United▁States,0.005957086774175016,Bangladesh,0.004191334020734251,,0.002948971794320924,America,0.0023146744824021136
8,USA,USA,0.6664855606704461,India,0.2413850738087631,UK,0.011648103251940897,INDIA,0.011467516149406925,Canada,0.006042956359937781,Germany,0.0035248252330705157,US,0.0030624212331868492,France,0.0029451017181126894,,0.0028544904641082,Japan,0.002348039807856356
9,Sierra_Leone,Sierra,0.6795698266902469,India,0.18006807257654653,Sierra▁Leone,0.007788980359600231,USA,0.00535328269386669,Ghana,0.004104504217673237,Nigeria,0.00367925380183183,,0.002933356880944721,Kenya,0.0026294441140722025,Sri▁Lanka,0.00245091141224679,Nepal,0.0022845006359076426
10,France,France,0.9712924457765709,Germany,0.001641836087556723,Andre,0.0014949087694080532,Canada,0.0014376397137972566,,0.0008719725640385315,Belgium,0.0011022766041359985,Brazil,0.0008719725640385315,United▁States,0.0005330261368232696,Switzerland,0.0005330261368232696,,
11,India,India,0.8658071409036932,USA,0.030566732438141106,United▁States,0.015611959299758851,US,0.005068461106964845,Germany,0.004912520952521088,Israel,0.004335284524481786,Australia,0.003171761914041385,Canada,0.0031470790670025065,America,0.0027772875288185304,England,0.0022316132230307973
12,India,India,0.5949433924371178,France,0.2403788600567686,USA,0.02380073023283188,Canada,0.01714302288991735,United▁States,0.010397768982890344,Germany,0.0056531689399722624,Belgium,0.005228326585044058,Australia,0.00483541163728473,Mauritius,0.0030496558929123956,Switzerland,0.0027985215566744964
13,Singapore,Singapore,0.9701976161670112,United▁States,0.0021896680594088026,,0.0021557204027125134,Sing,0.0016788767377155095,USA,0.0015049353813427037,Malaysia,0.0013702592579199447,China,0.0012282924603876186,sing,0.0011359848242719014,Australia,0.0009417644971324515,Hong▁Kong,0.0008182191745624791
14,Sierra_Leone,Sierra,0.827425285277796,France,0.0689887772820694,Sand,0.02347224931813955,Switzerland,0.003516201695709385,,0.0027815444841883434,Belgium,0.002166269022433829,Guinea,0.0014430462683591855,USA,0.0013662487468406382,Senegal,0.001196327375351333,,
15,India,India,0.5319917813906593,Germany,0.32775062864631066,USA,0.014177099074378818,Switzerland,0.010372187255940512,China,0.008205075461380608,United▁States,0.007240953680141257,Austria,0.005909894153327866,Canada,0.004496010380861619,Netherlands,0.003786020325998557,,0.0034203843284456898
16,USA,USA,0.5343715351384618,India,0.3559681838743006,INDIA,0.019464481744581708,UK,0.0133777264307747,Anil,0.0056644857706160175,,0.004998891147303151,Canada,0.003544744617884244,US,0.0033299793983782213,Germany,0.0025933905630686044,France,0.0022886591391001634
17,USA,USA,0.514578329338351,Korea,0.2213173816379417,He,0.054236156888601846,South▁Korea,0.052567485766706015,,0.00466562848584921,UK,0.007632458809437396,Canada,0.006037771874147913,Japan,0.004813731432114943,China,0.002852041486427905,,
18,Sierra_Leone,Sierra,0.8677060421186515,Germany,0.007566006098383623,USA,0.0074487060462198685,United▁States,0.0038946461666671817,,0.002986128798268996,England,0.003033153484386446,Switzerland,0.003033153484386446,Sierra▁Leone,0.0029628905595980018,Nigeria,0.002761717675189813,,
19,USA,USA,0.8266574338767003,France,0.07337002264270083,Canada,0.010569953930263961,Germany,0.010244750636095685,UK,0.008626944970623437,Switzerland,0.00548361986029741,Australia,0.003223653814800246,US,0.002510584115317553,,0.0023219107395308944,,
20,India,India,0.5943261527452134,USA,0.1347004181564294,United▁States,0.06462996694113603,Australia,0.018516795549550977,America,0.017668849745770144,US,0.015838254550015307,Canada,0.015350962685971008,UK,0.014197319621846533,England,0.008216778216434557,United▁Kingdom,0.005691595925246694
21,Singapore,Singapore,0.9685817988402887,France,0.005942220818025051,Switzerland,0.002851108706877896,Canada,0.0010737373773620517,,0.00048397135330140997,Sing,0.000862772220924098,Australia,0.0008493961774470175,Malaysia,0.0008232630044188154,Belgium,0.0007152632935032505,,
22,Sierra_Leone,Sierra,0.5637133479817158,China,0.2386912495835685,Chen,0.02636522727422992,USA,0.01116373963144978,Taiwan,0.010324771349201041,India,0.005657507890636718,,0.005232339458416683,Nigeria,0.004237277624121199,United▁States,0.0038883445179099447,Japan,0.0034583652047795376
23,USA,USA,0.6196305202509768,France,0.18604680944156393,Canada,0.047780772313459674,Switzerland,0.011709181828704122,Belgium,0.01152764779060768,,0.010173113469297434,Germany,0.006074643508130409,Brazil,0.0036557848584943707,Mexico,0.003354736761231904,UK,0.0029837646414303458
24,Sierra_Leone,Sierra,0.9325689668027731,Sierra▁Leone,0.0064830623341387275,Nigeria,0.004251696080799371,Guinea,0.0016391748601406121,USA,0.0016137618094372713,sierra,0.0016137618094372713,,0.0013274442554989689,United▁States,0.0012966940424401518,Kenya,0.0012666561572996224,Angola,0.0012373140990189265
25,India,India,0.7407374545510782,Mali,0.01742047727884195,France,0.015135172947142651,Africa,0.014218179174486938,Guinea,0.013356743245935552,Nigeria,0.012547499081877522,Senegal,0.010901456120779394,Gambia,0.009108507522589899,USA,0.007434147176072918,Niger,0.0066639264599048275
26,France,France,0.9618828224689103,Germany,0.003692828050097733,Canada,0.0036355760577948476,United▁States,0.002459953810999224,USA,0.0019766284173703096,England,0.001638682513822828,,0.001152957146627953,Italy,0.0010580129503328629,Belgium,0.0010254613139689802,Australia,0.0010174811107119418
27,France,France,0.9870642533900879,,0.0009000861845579843,Jean-Paul,0.00045259175649113483,French,0.0004386669720412325,Germany,0.0004285052625786655,Canada,0.0004025434411507168,Belgium,0.0003363376342818678,rance,0.0003159598164987512,Paris,0.00027883355940134505,,
28,India,India,0.7475135329456806,USA,0.050868940376256035,United▁States,0.03900256950041629,Germany,0.014803705611493537,Canada,0.01347892734608462,US,0.009409807802601035,France,0.0076800612975949775,China,0.006884362453766974,Australia,0.006672552888372065,America,0.006569104544332445
29,India,India,0.450259098091499,France,0.367490743655018,USA,0.030165477187217696,Canada,0.01978300292702258,United▁States,0.014473554128906883,Belgium,0.012974010070572391,Switzerland,0.00469887505939425,Germany,0.004448805490317221,US,0.004414184611323405,China,0.00269833692897529
30,Sierra_Leone,Sierra,0.9216805244717248,Sierra▁Leone,0.010899299073179608,Edward,0.0036223970744345795,Nigeria,0.0032218266520409925,England,0.0029335065492536692,USA,0.0025686641607247053,sierra,0.0020479176204007653,UK,0.0019849098191621318,,0.0019088691181225464,Liberia,0.001498288537880416
31,India,India,0.5500307343223428,France,0.2680635549270861,USA,0.03627845713147048,Canada,0.017680707929102327,United▁States,0.015361265254189937,Germany,0.013556269006602987,Belgium,0.008351775054490793,Switzerland,0.005651093677397688,US,0.003976040988208255,Brazil,0.003454444274873525
32,USA,USA,0.5545541355383111,India,0.3636855028801954,INDIA,0.023615764849019005,,0.004507146520298002,UK,0.0036786257784736393,US,0.0024504930584993588,Canada,0.0024504930584993588,Japan,0.0020797064473591863,Nepal,0.0018497292049544812,Germany,0.0017376597778018248
33,France,France,0.8575268439744801,USA,0.025493602620994194,United▁States,0.02432616556052223,Canada,0.014525816913957735,Ireland,0.010627314677468955,America,0.008148244808029236,England,0.005179339523785718,Germany,0.00486553920539043,US,0.004227253718480356,Australia,0.004227253718480356
34,Sierra_Leone,Sierra,0.9106545291975818,Sierra▁Leone,0.009211139703491042,Harris,0.005414949686575546,USA,0.004778676326054345,Nigeria,0.0033100923487315074,England,0.0028534779651413107,United▁States,0.002257286862803388,sierra,0.0021878374471758872,Liberia,0.002071402862150681,UK,0.0019157344787527075
35,Singapore,Singapore,0.9522213209891769,China,0.003952793144766501,United▁States,0.002847090097528402,Malaysia,0.0020829756123709976,USA,0.001896570877565715,Australia,0.00170007514712285,Hong▁Kong,0.0015723124821949328,Daniel,0.0014316068063656468,,0.0013554180819091701,Sing,0.0012535568044654808
36,Singapore,Singapore,0.9083488483795947,Indonesia,0.010741650150598955,Brim,0.006464438929337155,Malaysia,0.005443603352614258,Brazil,0.0023596273937909694,Japan,0.002148465191042844,Australia,0.0020500798068958472,South▁Africa,0.0018091890796368105,Philippines,0.0017951098585201838,,0.0015474814254829623
37,India,India,0.6129508037982012,USA,0.10819225647853926,United▁States,0.08166779981855318,Canada,0.02452112024732888,US,0.017940034812225752,America,0.01685310304993337,UK,0.011052534819754881,Australia,0.010881181149926894,England,0.009453734012979923,United▁Kingdom,0.006809269169235148
38,Sierra_Leone,Sierra,0.8020096615546068,Sierra▁Leone,0.018714676958643033,Nigeria,0.014575008545271984,USA,0.01412658267485432,Liberia,0.006123420334112139,United▁States,0.00515643690420896,Ghana,0.004658452533036416,Kenya,0.00371404217494679,UK,0.003226815761188968,US,0.0031031983906476867
