,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,Singapore,Singapore,0.7813446210825468,United▁States,0.023228764696866477,USA,0.022165042115979746,Australia,0.021483095462375437,United▁Kingdom,0.01809058013570102,UK,0.009683189766172594,Canada,0.006974539948355153,Malaysia,0.006759955913128739,Philippines,0.005692453602621534,India,0.00518303798686201
1,USA,USA,0.4161632647671761,UK,0.09141894803208823,A,0.08588015397000999,B,0.07345718840669004,,0.035800174434239634,Canada,0.01744761155880641,Australia,0.016136402843619443,France,0.011265024692629614,Germany,0.009787223062129315,Brazil,0.008911368007206367
2,Sierra_Leone,Sierra,0.673821008998033,Senegal,0.019568128183015752,France,0.01867203835277317,Togo,0.015971040756349517,Guinea,0.012833091773034846,Ivory▁Coast,0.008548682090178656,Mali,0.005967941911749054,Cote,0.005784327642291472,Benin,0.005784327642291472,Sierra▁Leone,0.005307997415525415
3,Singapore,Singapore,0.6289853172429867,France,0.1448006419664966,Switzerland,0.02186162711486083,Canada,0.012073137138732214,USA,0.009701038226215092,Belgium,0.009701038226215092,Germany,0.00940256865777311,Brazil,0.008042443166113453,Australia,0.006772416146369857,Philippines,0.006263461035576426
4,Sierra_Leone,Sierra,0.8332496992889386,Sierra▁Leone,0.018553266334933184,Nigeria,0.00583804566667889,France,0.004654495816270078,Liberia,0.004476184881718707,USA,0.004139794275593864,Kenya,0.0035687257336346305,Uganda,0.0035133977694128057,Ghana,0.0028900421729004915,Guinea,0.002590617060719262
5,USA,USA,0.6380381623775163,UK,0.08501034949029497,Germany,0.025524735657754444,,0.01926708130477399,Brazil,0.01597297523226046,Canada,0.010978054627526355,Nigeria,0.009688099205196492,France,0.009101126947194437,Italy,0.007087964793307292,India,0.006110207578695046
6,Singapore,Singapore,0.7662527601588667,United▁States,0.048984898640828854,USA,0.043909779354249036,Australia,0.011102133510758509,US,0.010429489245105778,China,0.010267795001592864,Canada,0.009496158021570441,United▁Kingdom,0.007280956915629318,Philippines,0.005850413239765635,United▁States▁of▁America,0.004850162929153843
7,USA,USA,0.759292150453779,UK,0.09653316118057018,Germany,0.016258837197464425,Canada,0.014574327470431196,France,0.013270076171973268,,0.0062683401359656925,Brazil,0.006075483584779915,England,0.00588856060588417,Australia,0.005707388642451095,Spain,0.004658234848442448
8,India,USA,0.30461985329831676,India,0.16561894152472847,United▁States,0.09436682833090534,UK,0.07012747214303612,Canada,0.04819785975262129,Australia,0.03417740033083441,United▁Kingdom,0.03111887712625814,England,0.028780256578840743,France,0.028780256578840743,US,0.023859670732562007
9,India,India,0.8815756053974071,USA,0.01978325291028075,Japan,0.010104299290545356,China,0.009492110744115243,Indonesia,0.005160771096348486,Italy,0.0050807607565555805,United▁States,0.004345804972286741,France,0.0038955544003240646,Germany,0.0037757007915046477,Philippines,0.003384516315492518
