,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,France,France,0.45375482198008127,Belgium,0.0674446291850138,Canada,0.05591356145925609,,0.011998053794838068,USA,0.03471751979869804,US,0.021388843469196887,FR,0.01917283537241416,United▁States,0.01773197404016691,Switzerland,0.011010033053574777,,
1,USA,India,0.556373264869979,USA,0.057732161429969876,US,0.0449618525300653,,0.025419126658430716,United▁States,0.021572932604082284,Canada,0.02010818424776921,UK,0.017470289063327232,INDIA,0.012388289983773806,France,0.011457295289271401,Germany,0.010763132859252856
2,France,India,0.6856911245476106,USA,0.030601601983066457,INDIA,0.030127168118986566,Nepal,0.027005818964182762,,0.008045515536347945,US,0.024207859664931105,india,0.012756645608058932,IN,0.010826424513115326,United▁States,0.010826424513115326,,
3,Singapore,Germany,0.3013250284046578,France,0.10744073481862204,,0.014885340826688062,USA,0.04620968423191947,China,0.0284689605861363,US,0.026535989117222804,United▁States,0.01795514837809225,Brazil,0.017539217813895808,Japan,0.014654565007485536,,
4,India,India,0.6875153643331853,USA,0.03643698377576129,US,0.022801681805093333,INDIA,0.0210881083567741,United▁States,0.019351536008726737,,0.017077670587955607,india,0.012300584685084154,IN,0.008722420647787953,Nepal,0.00865454223178674,Canada,0.008066920384479209
5,India,Sierra▁Leone,0.19218212652256417,,0.056808928089692394,Sierra,0.05463261223113562,Liberia,0.048972357097334634,Guinea,0.036966274539815616,Mali,0.028122458670296793,Burkina▁Faso,0.027903607960650792,Gambia,0.027471002616856456,Africa,0.026834637526640195,Nigeria,0.02259703036922112
6,USA,USA,0.18439918816359413,US,0.12873138010341134,United▁States,0.0884756973890401,Germany,0.06372665421203963,France,0.03491932526683905,,0.031057890812136127,Canada,0.030576382845451024,England,0.02344372593925088,UK,0.019284282936651333,Israel,0.018257992119599994
7,Sierra_Leone,France,0.590851490101698,,0.011430120511971086,Belgium,0.027419440240537194,USA,0.026369017980606223,Germany,0.022032139191189844,FR,0.021690562533333624,Canada,0.016761163623114566,FRANCE,0.013680063051761447,US,0.013363164732485815,,
8,India,China,0.8007359220346866,,0.0038860998423073632,china,0.03253792336591161,CN,0.016361091449190245,USA,0.012544483954841038,CHINA,0.00816285139376015,US,0.007147631502581067,United▁States,0.0038860998423073632,hina,0.0033239573415677144,,
9,Sierra_Leone,France,0.16139062006471647,USA,0.1516124567043613,United▁States,0.08243026293085931,US,0.06995765553394483,,0.036865093881472515,Canada,0.03356604995232842,UK,0.027610679549138123,Germany,0.026141265987487266,England,0.020518514770283415,Australia,0.019426539333216385
10,France,USA,0.1487930932388256,US,0.09024757300282828,UK,0.07251596212842397,United▁States,0.06919521445211137,England,0.04364087472679268,,0.038213226720734135,Italy,0.03732801827717071,Australia,0.036179555891374254,France,0.035066427978514336,Canada,0.02929909724847099
11,Sierra_Leone,India,0.13748095818310674,USA,0.060060982530798016,United▁States,0.04095803154428278,Germany,0.037585202468914086,,0.035864050737639416,Russia,0.03530803016778719,US,0.03369115774834374,France,0.024266830589548347,Japan,0.02192325447371866,Canada,0.02124874684381032
12,USA,France,0.6378265413033399,Belgium,0.0548686072235649,Canada,0.0291404973301283,,0.010553988734251353,FR,0.02018503256326042,USA,0.014652762255366407,Switzerland,0.013872956472775543,Germany,0.010553988734251353,FRANCE,0.009609516096424008,,
13,Sierra_Leone,India,0.7593656971912262,USA,0.023291963488878926,,0.01992267213402768,india,0.01813979940440948,US,0.015156369709033213,INDIA,0.012565071814695936,IN,0.010096318843132356,United▁States,0.007680874335397517,Germany,0.005197139543444936,UK,0.0050372403697180445
14,Sierra_Leone,Afghanistan,0.11661680560239308,Indonesia,0.06490702711647064,,0.051345684600854015,Egypt,0.03756530533294971,Morocco,0.03727296980757589,Albania,0.027698919186976215,USA,0.026637790256743215,Pakistan,0.024253984033032815,Iran,0.023507767393274,Iraq,0.022256706833524435
15,USA,India,0.5061801399842677,,0.026410657286967048,France,0.02056864057652044,Japan,0.019626733948040136,USA,0.018582218220608005,United▁States,0.018151765926872843,US,0.018151765926872843,Canada,0.016144514817977795,Germany,0.014471849551770636,Brazil,0.012475514112662978
16,USA,Italy,0.465582879899,France,0.08347441563862586,United▁States,0.033991234595693545,USA,0.033991234595693545,US,0.03193180980035185,,0.0277428371282671,England,0.025260140659365906,UK,0.02029709323436138,United▁Kingdom,0.014505674924322707,Germany,0.011839186827066821
17,France,France,0.31129107333006906,Canada,0.0657619091471533,USA,0.05803468113041235,,0.05121542634007357,UK,0.039576214045165724,US,0.03926822950404042,Germany,0.023448130815842363,United▁States,0.01898887501911067,England,0.017155018974455642,Belgium,0.016497820518096735
18,France,Nigeria,0.20911606890420717,,0.01456799083058066,Niger,0.05124609661056956,Afghanistan,0.047766614374409024,India,0.01929945681900365,USA,0.0191492672544944,Africa,0.017849075479221196,Sudan,0.017165288135712876,Chad,0.01082601152567262,,
19,Singapore,France,0.36098142861562327,Belgium,0.09565055638286778,Canada,0.05535829501698381,,0.036876574525002495,USA,0.0325434627962447,Germany,0.03203892317072097,Switzerland,0.021011638799256317,US,0.018113169151563937,Brazil,0.016236539891264435,United▁States,0.014106550319142808
20,France,China,0.7106002943420668,,0.004428163942437731,CN,0.029329975222292956,china,0.027125792775998334,USA,0.025087257256430764,US,0.014748037722874167,United▁States,0.006805101409512191,CHINA,0.005912374563979687,Canada,0.0054254998758663,,
21,Singapore,USA,0.22972769632656365,US,0.15065910148347775,United▁States,0.08320186785204468,UK,0.04023379434095639,Canada,0.036920605053066304,,0.03495572629400569,China,0.03258231960088018,England,0.01915415757333725,Germany,0.017440058934029418,France,0.01703606040395318
22,France,USA,0.1329186796637989,US,0.09279219309503581,UK,0.08581874965967279,England,0.06788821871256286,United▁States,0.04966808183145885,,0.04182471823635466,India,0.037785484091280776,Canada,0.03440407477487159,France,0.028745680432299817,China,0.02038373971291355
23,Singapore,USA,0.09722354550338815,US,0.08315970535058363,United▁States,0.06527280061130582,France,0.06376075781370534,UK,0.06277223888835767,England,0.04850662661371004,Germany,0.0470142346063425,Australia,0.02919180209895444,China,0.02785501215447567,,0.026167362282742586
24,France,USA,0.2116235922393321,US,0.10641102482158234,United▁States,0.08550366053352837,UK,0.058765749182076825,Canada,0.03914642834584419,France,0.0345466017624573,China,0.03195038364066149,,0.031210253800789615,England,0.0293193201141857,Germany,0.025274833776409364
25,USA,China,0.6494365346937726,,0.008048454756086653,USA,0.04087342585319303,United▁States,0.022749487490178782,US,0.019765097253730525,china,0.008369068744823687,Canada,0.008048454756086653,CN,0.007443603829391061,Hong▁Kong,0.006568957323504445,,
26,Sierra_Leone,India,0.6856911245476106,USA,0.030601601983066457,INDIA,0.030127168118986566,Nepal,0.027005818964182762,,0.008045515536347945,US,0.024207859664931105,india,0.012756645608058932,IN,0.010826424513115326,United▁States,0.010826424513115326,,
27,USA,India,0.7893910854141002,INDIA,0.018857051520449856,USA,0.015152062957365334,,0.014345684876126285,Nepal,0.01189299048254888,india,0.009334915187191952,US,0.008173924851418917,IN,0.007270039257690242,United▁States,0.006466106768669695,Sri▁Lanka,0.0046573619909797605
28,India,Mali,0.21200416287795731,Sierra▁Leone,0.09407627700308469,Gambia,0.06567582587648775,Guinea,0.06074020961886382,Senegal,0.05661610077218311,,0.038608826290051,Niger,0.0351537363778133,Sierra,0.024350281516053646,Burkina▁Faso,0.0230543831725874,Liberia,0.01726693516712475
29,USA,USA,0.22972769632656365,US,0.15065910148347775,United▁States,0.08320186785204468,UK,0.04023379434095639,Canada,0.036920605053066304,,0.03495572629400569,China,0.03258231960088018,England,0.01915415757333725,Germany,0.017440058934029418,France,0.01703606040395318
30,India,USA,0.19094828269252298,US,0.09306076064964452,United▁States,0.06915688505693246,UK,0.060555791892912235,England,0.05470759894362345,Germany,0.053859436237118134,France,0.030688181717600207,,0.030688181717600207,Canada,0.029744005626347457,Australia,0.01981377930471995
31,Sierra_Leone,USA,0.12630531438139658,United▁States,0.08817532005774052,US,0.08283304748000053,France,0.060130343996624945,Russia,0.03534880567003015,Canada,0.03480077323454127,,0.031195211513866394,UK,0.030000141727978664,Germany,0.026269001817270828,China,0.02606457482328705
32,USA,USA,0.29309452450432755,US,0.1723013823143086,United▁States,0.1593527289488999,Canada,0.02857036998323864,,0.019790116892062354,France,0.017060147128738396,Germany,0.012481470271514188,UK,0.012481470271514188,China,0.012384338699258328,Japan,0.01200331265433271
33,Singapore,Ten,0.07065132423462513,USA,0.06534179337054634,,0.05676993388354629,China,0.05250360597856021,US,0.03665342415732052,Japan,0.03285591706796299,UK,0.030865277684360665,United▁States,0.030386755907435618,India,0.029682847464991315,Canada,0.02422643403569637
34,France,USA,0.19094828269252298,US,0.09306076064964452,United▁States,0.06915688505693246,UK,0.060555791892912235,England,0.05470759894362345,Germany,0.053859436237118134,France,0.030688181717600207,,0.030688181717600207,Canada,0.029744005626347457,Australia,0.01981377930471995
35,France,Ireland,0.19110901020620585,USA,0.16092992138143167,US,0.12338925082672979,United▁States,0.08480410921126148,Canada,0.04297663084774248,UK,0.039437573314473735,,0.03618995156797384,China,0.01508621989952766,France,0.012605008534627654,United▁Kingdom,0.011299056625026857
36,USA,China,0.7106002943420668,,0.004428163942437731,CN,0.029329975222292956,china,0.027125792775998334,USA,0.025087257256430764,US,0.014748037722874167,United▁States,0.006805101409512191,CHINA,0.005912374563979687,Canada,0.0054254998758663,,
37,Sierra_Leone,USA,0.3026053337313295,US,0.14519162585341802,United▁States,0.13854281723223583,France,0.0624461401453722,,0.018459043768468186,Germany,0.017071824722373785,England,0.01693897072837397,America,0.01268670287880149,U.S.,0.01258797417372471,UK,0.011551374422898664
38,France,Korea,0.3534248650620114,South▁Korea,0.1921537661656203,,0.01436142678472468,USA,0.049349168512438514,United▁States,0.03136824002766478,Republic▁of▁Korea,0.02833884326103016,US,0.027899490219338918,Canada,0.012283979293781916,S.,0.007993337777794558,,
39,Singapore,France,0.18305764461308105,Russia,0.17742555298395765,,0.05327281167528242,Canada,0.04021242796180552,UK,0.03256501657973562,USA,0.02807279902034974,Ireland,0.025164294405874435,US,0.018995005973664464,Germany,0.016503147183722332,England,0.015995398723918364
40,India,USA,0.1782155748440311,US,0.12637375086361138,United▁States,0.12248563930244576,UK,0.05923018495424392,Canada,0.04649030484644444,England,0.03914876172433938,,0.03220289299013322,India,0.02841895331805575,Australia,0.02469081452595772,United▁Kingdom,0.02301436975803202
41,Sierra_Leone,France,0.18305764461308105,Russia,0.17742555298395765,,0.05327281167528242,Canada,0.04021242796180552,UK,0.03256501657973562,USA,0.02807279902034974,Ireland,0.025164294405874435,US,0.018995005973664464,Germany,0.016503147183722332,England,0.015995398723918364
42,USA,USA,0.28422677666538804,US,0.17239225435885314,United▁States,0.09227493533375768,China,0.04787160581230807,Canada,0.04159157189721309,UK,0.028585441453018452,,0.02814226526072337,England,0.01693631356081809,France,0.014829931663025358,Australia,0.012390871697835468
43,France,India,0.5420263914097152,Nepal,0.15529316116370234,,0.00862521329866857,Sri▁Lanka,0.018986955540677104,USA,0.015019918089495377,INDIA,0.012355047609484714,US,0.007731591231918963,Bangladesh,0.007094906930387338,india,0.006717322871160978,,
