,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,Singapore,Singapore,0.9592712084251652,Malaysia,0.01001089147972644,China,0.005033792359646694,Australia,0.002779924164226779,Hong▁Kong,0.001794853940214309,Taiwan,0.001419846331175723,Thailand,0.001419846331175723,Philippines,0.0013978336541377004,Indonesia,0.0013338221906942626,USA,0.0011408785782692874
1,Sierra_Leone,Sierra,0.653828562777665,A,0.014221006613898742,B,0.008969076446111198,USA,0.007977261726003538,,0.007853585746310099,Sierra▁Leone,0.007611956315133448,Afghanistan,0.006930765095301189,Africa,0.005745806075273043,India,0.005482686458391798,Australia,0.005110425712692826
2,India,India,0.5727637043910635,USA,0.11636401150769551,UK,0.038977061561554185,United▁States,0.037192171961926423,Canada,0.02807412428084726,France,0.019907535094064677,Australia,0.017844999126705518,United▁Kingdom,0.015996153834588144,America,0.014116556212290738,England,0.012853270698294405
3,India,India,0.863785679823143,USA,0.026084070089107885,UK,0.008080467959058492,Nigeria,0.007590897154385294,United▁States,0.007357349801522134,Australia,0.00582014273630551,Kenya,0.0051362579373898445,England,0.00475026205776731,Canada,0.004258107388581385,France,0.002972638037182183
4,Singapore,Singapore,0.8940201413761988,United▁States,0.009476860691210301,Australia,0.008105988509770122,USA,0.007856593461952575,Malaysia,0.006118721140442345,United▁Kingdom,0.0045470474521272924,China,0.004407149509342755,Philippines,0.004012755292407512,Hong▁Kong,0.002845469586454557,Canada,0.0027579236908834154
5,France,France,0.4998067087534815,USA,0.08032624316593356,UK,0.05876793491476537,United▁States,0.05520736573350273,Germany,0.04505893869530955,England,0.042328955606885384,United▁Kingdom,0.03348495995933805,Canada,0.023744392125835345,Australia,0.01606625936887624,Ireland,0.009898135257614194
6,Singapore,Singapore,0.8946827402431934,Japan,0.018860958837478355,USA,0.010095543770586538,China,0.008909286107449827,United▁States,0.00672508197935362,Australia,0.005575288783034433,Taiwan,0.003176703791487989,Hong▁Kong,0.003031231933647434,Canada,0.002675052792459374,Malaysia,0.002675052792459374
7,USA,France,0.44560946192498074,USA,0.2788552591800897,Canada,0.03773895548315648,FRA,0.02634603693969563,,0.022889833566064603,Belgium,0.017278152858602826,Switzerland,0.016746559980920308,FRANCE,0.015011519347965017,Haiti,0.012840032930066844,FR,0.0076671338541747245
8,Sierra_Leone,Sierra,0.900335238182376,Sierra▁Leone,0.010319312925365531,Nigeria,0.005523530177765634,USA,0.003594229636895558,Guinea,0.002302549945658573,Liberia,0.0021971085068744024,Ghana,0.002129510584613368,Sudan,0.0015338289346261212,United▁States,0.001343065490703965,France,0.0012715888491126761
9,India,India,0.4247334178100227,USA,0.18267556670082716,United▁States,0.0693358161812445,France,0.02801420213523053,Canada,0.026731338419245243,Australia,0.0228645254095748,UK,0.0228645254095748,US,0.015714543178644524,Germany,0.013027813873999494,United▁Kingdom,0.01282583634092213
10,France,India,0.5130798015418806,France,0.3581874494692932,Germany,0.024758811633252952,USA,0.015253457715874927,United▁States,0.014554951031567004,UK,0.008556414305239055,England,0.006875272044095582,United▁Kingdom,0.006768680830854992,Russia,0.004170063288609119,Japan,0.0030035839114892714
11,USA,USA,0.7788850169777167,UK,0.08469982376989406,Canada,0.019499006606527494,,0.016165244252403288,France,0.005946861021973992,England,0.0047784370737477,Germany,0.004704354273559161,Brazil,0.004283363309678059,Australia,0.004216955916777743,Japan,0.003495979245091874
12,Sierra_Leone,Sierra,0.6884839315257778,India,0.16352925760296044,Sierra▁Leone,0.014514046721459319,Sri▁Lanka,0.009082658352943184,Nepal,0.006855950216137765,Guinea,0.0038760028135266028,USA,0.0030423094664609315,Ghana,0.002995142829998612,Uganda,0.002791780096814475,Singapore,0.0025618814242576427
13,USA,USA,0.6847966268330588,UK,0.14354117086687015,Jamaica,0.020042835933186776,,0.0191250076523736,Canada,0.014212498873801186,Ireland,0.007972489316335388,Australia,0.007972489316335388,England,0.0058327977854410965,GB,0.0038854809772970395,United▁Kingdom,0.003650071585386109
14,Sierra_Leone,Sierra,0.5380207206630332,India,0.09646179411656577,Nepal,0.040844493495127976,Bangladesh,0.0181246341200872,Sri▁Lanka,0.01188642525439095,Sierra▁Leone,0.008298062170080028,Bhutan,0.006312832800348317,Sudan,0.005747899674376879,Thailand,0.0052745692331158,Afghanistan,0.005112287798282236
15,Sierra_Leone,Sierra,0.9208879746474077,Sierra▁Leone,0.011412545898885526,Nigeria,0.008220148443468512,Liberia,0.004331713831391441,Ghana,0.0036476687602563277,Guinea,0.002212422939571434,Kenya,0.0016441331218567331,USA,0.001508741361362102,Uganda,0.0011935126522703377,Senegal,0.0011567921283484196
16,France,France,0.8549714520060484,USA,0.027483010652602044,United▁States,0.024635611529884596,Brazil,0.011637038893038382,Italy,0.0075134370132743,Spain,0.0067350014106171896,Japan,0.0052452243725756836,Germany,0.004701788740078335,Canada,0.0033340674641040933,China,0.0028966880114097127
17,Singapore,Singapore,0.9143213915326958,India,0.03032377729758219,Malaysia,0.008035002999454172,Sri▁Lanka,0.006557978319717647,Indonesia,0.0037366234115328734,Thailand,0.0034022343327758924,Japan,0.0022312397495320444,Philippines,0.0017107508581766136,Australia,0.001557656382109592,China,0.0015097323334348
18,India,India,0.7316376293568636,Mali,0.0358613573821331,Guinea,0.027928853211208766,Gambia,0.017206467313115013,Nigeria,0.014489298170525789,France,0.0129881229382686,Niger,0.011284276761360557,Africa,0.010274450911898722,Ghana,0.009067171105508094,Bangladesh,0.007516948865990181
19,USA,USA,0.9390963756418582,UK,0.02350981879876766,Canada,0.006427226804618982,,0.003898310113928272,Australia,0.0029425988548273385,US,0.0018998846144876738,Germany,0.0014118743602388594,Brazil,0.0010169349527719234,Japan,0.0009553219786655498,France,0.0009553219786655498
20,Singapore,Singapore,0.9403603847297322,USA,0.005859933835967076,United▁States,0.004934559027358458,Australia,0.0037834576461570875,Malaysia,0.0031365965560665033,China,0.002900877602416141,United▁Kingdom,0.0028116269814097783,Japan,0.002600329876963494,Thailand,0.002025138944423139,Philippines,0.001993742075225474
21,USA,USA,0.5399304158792533,India,0.28011220968681877,INDIA,0.06864445733816414,UK,0.03561227532705953,,0.010692744111093657,IN,0.003417606290570098,Canada,0.0031607691218739913,Singapore,0.002539749339645102,Australia,0.0025003741757674415,France,0.0021723627301975497
22,France,China,0.5892806629982686,France,0.28273995203489255,Hong▁Kong,0.014298473970383599,Korea,0.012422729467051625,United▁States,0.01096302027631944,Taiwan,0.00867246285014068,USA,0.008405639219117786,Singapore,0.00675412085884723,Japan,0.006149697023993418,South▁Korea,0.00534294936590028
23,India,India,0.9911688623690217,USA,0.002495552516447802,United▁States,0.0006929899058060475,Nepal,0.0004689004253168002,UK,0.00029343038826004533,Japan,0.00028888117175112824,INDIA,0.00027565233975791655,,0.00025098431148823255,Australia,0.00020807330243020436,America,0.00019243634681455097
24,Singapore,Singapore,0.8669439825978906,United▁States,0.011085073772268705,Australia,0.010744021906704886,USA,0.008769015112443452,United▁Kingdom,0.008237727344638159,Malaysia,0.007738628675448854,Philippines,0.004273676646918439,China,0.004077970744686423,Spain,0.00389122686820712,Indonesia,0.0037715064035536414
25,Sierra_Leone,Sierra,0.8696488905716705,Sierra▁Leone,0.00807200720259339,Nigeria,0.006335791047439121,USA,0.004635363752046674,Sudan,0.0028335410257413493,Kenya,0.0022067639697123144,Ghana,0.0021725512654936848,Liberia,0.0021725512654936848,Guinea,0.0021222241696338125,sierra,0.0018582815732758509
26,India,India,0.678332316334332,Indonesia,0.09620797460534154,USA,0.0307499156248483,Australia,0.010794238167526135,Malaysia,0.009232801178436915,Philippines,0.008406561137528601,Brazil,0.00827622948736504,United▁States,0.007190512787709259,Singapore,0.0068612352337688665,China,0.006055018841705316
