,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,France,France,0.5216812950782435,Singapore,0.13397883712783323,China,0.10765502002882404,Malaysia,0.04282220838861135,Vietnam,0.027648095744495036,Thailand,0.013474602498522366,USA,0.01189129496850464,Canada,0.011525438284436028,United▁States,0.010494030977425128,Australia,0.008836860064049948
1,Sierra_Leone,Sierra,0.8802625401288079,Sierra▁Leone,0.01275400592750003,Nigeria,0.006071817068914457,Senegal,0.003101180708383181,Ghana,0.0026733848741966053,USA,0.0023592538708950127,Guinea,0.002340894011611948,Liberia,0.0017532486047891827,Sudan,0.0016860827055035818,Uganda,0.0015839281185339514
2,Singapore,Singapore,0.9381327934314988,United▁States,0.007162732374384812,Australia,0.0068347269781913,USA,0.0057554171521116415,Malaysia,0.0028940054884773157,United▁Kingdom,0.002849138092080014,Philippines,0.0019890189449926895,Germany,0.0017553030581381282,UK,0.0015490495119041662,Canada,0.0014551973464276124
3,Singapore,Singapore,0.8903704196994832,United▁States,0.011746000522283754,USA,0.01069485518031465,Australia,0.005814691903844335,United▁Kingdom,0.004745813217971328,China,0.0038133680511518854,India,0.0036387412142030616,Malaysia,0.003526788916464413,Germany,0.0030641273108852007,Canada,0.002789919665148516
4,India,India,0.47538471042069175,USA,0.19207278580108084,United▁States,0.04932837103479547,Russia,0.024040728020046823,China,0.023301072578036056,US,0.01962147035370187,France,0.017865552062556713,Australia,0.014355374373681477,Philippines,0.012868074422646777,America,0.01100664732885508
5,Singapore,Singapore,0.9583720997342625,United▁States,0.003402842754077918,Philippines,0.00319667493388098,Malaysia,0.0030983235857349155,Australia,0.0021970404098362374,USA,0.0020319302156250885,Taiwan,0.0019388813565336697,China,0.0019388813565336697,United▁Kingdom,0.001738002015349683,Thailand,0.0011759909882828924
6,Singapore,Singapore,0.6768096293975567,Germany,0.03317395749250597,Russia,0.030205232024907505,USA,0.02583590407274115,United▁States,0.019199613626920402,Australia,0.01642229980189428,United▁Kingdom,0.011111883877776726,China,0.010939610086089027,Malaysia,0.008257650923298372,Canada,0.0077573451455002496
7,France,France,0.7798778594547009,India,0.11774395470400326,Germany,0.02111032783292845,Japan,0.0086636590208496,Italy,0.006642657790574268,Spain,0.004637322503701393,United▁States,0.0037848723196342786,Brazil,0.0037261933132003424,Nepal,0.0029476615263564604,Sri▁Lanka,0.002683876361588844
8,France,France,0.6324755972505504,India,0.24384105732538602,Germany,0.011584194299941659,Japan,0.008343782148801798,Italy,0.007249203557056141,Brazil,0.006200572389228317,Canada,0.0055581571675261355,United▁States,0.00439686421585243,Egypt,0.004328697154503297,Israel,0.0036451284636270973
9,USA,USA,0.6235678316360231,UK,0.07331994043145426,,0.03104561611612622,UAE,0.022014638325523236,India,0.019126649235395615,Afghanistan,0.01536869441967299,Egypt,0.009034789364810392,Saudi▁Arabia,0.008487399149071147,Pakistan,0.007849561030310677,Iraq,0.0077278648663973645
10,India,India,0.6948320564306961,France,0.05884577753611335,USA,0.03859200310390399,Australia,0.01880824018525398,Canada,0.016598213706553754,Ireland,0.015112845560217292,United▁States,0.013547067205950536,UK,0.008746643978941584,Kenya,0.00821671160959656,Italy,0.006706284565017214
11,India,France,0.723049467497224,India,0.08369905102295463,Canada,0.04550638471836789,USA,0.026337074928369012,Belgium,0.015242725931720566,Switzerland,0.010476162112420678,United▁States,0.008960736310974084,Germany,0.005969137240754127,Brazil,0.0033483825259874333,Australia,0.0031950489265119577
