,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,USA,USA,0.6772137852809575,UK,0.14645775661806698,,0.013203568782418141,Canada,0.012403604989959821,France,0.011471459354566936,Germany,0.010123527348530403,Brazil,0.005859048130668569,India,0.004857321505144687,England,0.004857321505144687,Australia,0.0044226415589883
1,Sierra_Leone,Sierra,0.8645200998388368,Sierra▁Leone,0.010064853568451805,Nigeria,0.009755190578681317,Liberia,0.00426172714151754,USA,0.004034922160254523,Ghana,0.003880346719726235,Guinea,0.003673838434273654,Kenya,0.002838922305883548,France,0.002281138157726831,Niger,0.002093290040685474
2,India,India,0.7363371150868872,Indonesia,0.11469920014572842,Malaysia,0.032352394950023865,Pakistan,0.016784197390942817,Singapore,0.011717258170069978,Bangladesh,0.010180130316275607,Afghanistan,0.005891807415149187,Egypt,0.004588544228624097,USA,0.0032033201290033804,Saudi▁Arabia,0.0029625868196603566
3,Sierra_Leone,Sierra,0.9422751165386826,Sierra▁Leone,0.010145674936569562,Nigeria,0.004502115962059774,Guinea,0.0035614668625877023,Liberia,0.002565228350128595,Kenya,0.0012404633758967758,Sudan,0.0012404633758967758,sierra,0.001202298330069877,Senegal,0.0011383131801132906,Ghana,0.001069346270971174
4,Sierra_Leone,Sierra,0.6597888362974552,Togo,0.028539665695221688,France,0.02639487594781301,Senegal,0.024795691256716764,Guinea,0.015157302036221206,Sierra▁Leone,0.00948519724301434,Seychelles,0.007802310427029269,Ivory▁Coast,0.007329592335277084,Cote,0.0068855147848568225,Benin,0.006673669765961466
5,France,France,0.8282092763637932,Greece,0.04123411063635102,Germany,0.018585669780708296,United▁States,0.00750928940815221,USA,0.007278252861682318,Egypt,0.005848240471378747,England,0.00477319476077389,Italy,0.0033322269754878873,United▁Kingdom,0.0031796331925328892,Canada,0.0026566829726588632
6,Sierra_Leone,Sierra,0.8225005284930266,Sierra▁Leone,0.011917099707459028,Nigeria,0.008254733710600766,USA,0.007938499828240235,United▁States,0.003060564325010605,Uganda,0.0028976840627746915,Kenya,0.0027009385369827716,Ghana,0.0024785205231075205,Sudan,0.002328354555858494,Guinea,0.0022567186171824597
7,France,India,0.7160830035192692,France,0.1754836817571666,USA,0.0137449457724301,United▁States,0.013322058248714378,Nepal,0.010214376373693965,Germany,0.007590679980182371,Sri▁Lanka,0.004824929756041085,Canada,0.003816833592307533,Brazil,0.0031152087871060153,Singapore,0.002174766225752862
8,USA,USA,0.8826542196393747,UK,0.043263469398796335,Germany,0.01043779774335226,France,0.006953072276549391,Canada,0.006634667915248989,,0.0064305406431732,Australia,0.0027657410670468923,England,0.002365663698240804,US,0.0021878812637866657,Japan,0.001992088560147003
9,Sierra_Leone,Sierra,0.776874597691752,India,0.05204735949545453,Sierra▁Leone,0.01198198250578779,Nigeria,0.008974090243588206,Ghana,0.006463794722138315,Guinea,0.004272307432561951,Sudan,0.0038597081183875583,Kenya,0.0037998688904334,Sri▁Lanka,0.003327276374001031,Niger,0.0028907878100797348
