,Given Country,Completion 1,Probability 1,Completion 2,Probability 2,Completion 3,Probability 3,Completion 4,Probability 4,Completion 5,Probability 5,Completion 6,Probability 6,Completion 7,Probability 7,Completion 8,Probability 8,Completion 9,Probability 9,Completion 10,Probability 10
0,USA,USA,0.8705803087599965,UK,0.030258736005250864,Canada,0.012418163196216784,Germany,0.00866927507934652,US,0.006646963771988945,France,0.005774982203537655,Japan,0.004031587321710429,China,0.003969083353700094,Australia,0.003846967496812958,England,0.003613891518724951
1,USA,USA,0.8556745467656944,Germany,0.025839131988369204,UK,0.017483631258770817,Canada,0.013830690699785236,France,0.005588104190204143,US,0.0052495380726404915,Sweden,0.004779758807598142,Brazil,0.003901125442745626,Japan,0.0036079512359308338,Switzerland,0.0034427311198169733
2,USA,USA,0.4138766703359969,France,0.28004296328605555,Canada,0.08278053196055479,Belgium,0.02687490395023084,Switzerland,0.02159459198973579,,0.01069009821439416,Germany,0.010042417905360887,FR,0.00943397856252796,Brazil,0.009001965230974601,UK,0.008069309481376685
3,India,India,0.9741315288021712,USA,0.006667009452364212,United▁States,0.0019402103623906587,Canada,0.0009022816125768846,Germany,0.0008088000102673407,US,0.0007250036435300943,Australia,0.0007137635038713171,China,0.0006810778933195353,Nepal,0.0005825567935832478,Japan,0.0005304239966498769
4,USA,USA,0.7639822932809129,UK,0.02167251140429725,France,0.01768858406735522,Canada,0.017414347989981847,Germany,0.017144363548909424,US,0.01377588312308062,Brazil,0.009768563891111484,,0.008620727376605608,China,0.006257976959999854,Japan,0.005352731351133384
5,Singapore,Singapore,0.8953066598398113,United▁States,0.011997115568192234,USA,0.010587417328879073,China,0.006224021564338008,Australia,0.005939002865827303,Malaysia,0.0037750599054835886,Canada,0.0036589135225338206,New▁Zealand,0.0030811140975900674,Japan,0.002761892827061626,Germany,0.0025543333033382935
6,India,India,0.6349060015676911,China,0.08727831610489323,Malaysia,0.048958698176339965,Singapore,0.04527939390499839,Cambodia,0.0369559642453284,Indonesia,0.018582625816916155,Vietnam,0.016657354154929235,Thailand,0.015894558372043035,USA,0.01447216008730495,Myanmar,0.00905644636707322
7,India,India,0.7749684425031818,USA,0.052737269069852606,United▁States,0.02735973476868978,UK,0.011054332124292491,US,0.011054332124292491,Germany,0.010714226079803766,Canada,0.009604170186515335,France,0.009455271329017917,Australia,0.007479735262009183,England,0.007363772715191756
8,Singapore,Singapore,0.8732897173696546,France,0.015025777793255639,United▁States,0.007438299386898062,Australia,0.005441976084238845,Canada,0.0051927698556256075,Philippines,0.004878155834558743,USA,0.004654768814972441,Germany,0.004372750629161914,Switzerland,0.004107819061460547,China,0.003919708331040949
9,France,France,0.720747272802858,India,0.21305248689030462,United▁States,0.009658016677536758,Germany,0.00706595594591321,USA,0.005589631223617142,Canada,0.0036089371628037427,England,0.0018432647393731578,Nepal,0.0017315869743906214,Spain,0.0015281201414555545,Italy,0.0014811048273714155
10,Singapore,Singapore,0.8050810466974112,Germany,0.0239344275757102,France,0.02248431391558523,Japan,0.015213651430226844,Switzerland,0.011305825741286296,USA,0.008017030930705996,United▁States,0.006751016898674336,Australia,0.006146870836094687,Canada,0.00577445075885454,Brazil,0.00577445075885454
11,USA,India,0.5307536807407852,USA,0.33213718624328203,INDIA,0.01732972257347257,UK,0.01706105012787594,Germany,0.009132122063480977,Brazil,0.007224103152446013,Canada,0.00562613719211356,France,0.004737682514451024,Japan,0.004450640841538287,Nepal,0.004450640841538287
12,France,France,0.9000054585298404,Nigeria,0.005970173386216475,Germany,0.005877614427034633,United▁States,0.004167852728193506,USA,0.0036781171230595242,Canada,0.0026492483808512124,Spain,0.0023017068810634923,Ghana,0.002248387898591386,Italy,0.0020154418865658986,Brazil,0.0019997575933717515
13,USA,USA,0.7861061545165573,France,0.051849316407066,UK,0.011936390398071532,Canada,0.010699711200966758,Germany,0.00859745948193048,Nigeria,0.007587231362900209,India,0.0073537967945841295,Brazil,0.004460303221211761,US,0.004256051065924106,Jamaica,0.003875178594086437
14,Singapore,Singapore,0.9075565715297205,France,0.02495329486429093,Switzerland,0.004615896516811641,Germany,0.003767384938794334,Australia,0.0037089770490708602,China,0.0033770620332997615,United▁States,0.003273160757562387,Canada,0.0030748499723425586,USA,0.002934042340464444,Brazil,0.0025892832775119288
15,USA,USA,0.913063460625949,UK,0.016723338633745404,Canada,0.011493771348564082,US,0.005689829408601063,Germany,0.003790243506532403,Australia,0.0030935065915941302,China,0.002687685103425331,France,0.002298898894488623,India,0.002193624649510242,Japan,0.002159615651570071
16,India,India,0.7678640781466245,USA,0.032192637125571764,Germany,0.019833308379515437,United▁States,0.016442390156469627,UK,0.011843009355590368,Australia,0.011659400514000435,France,0.009665982526633888,US,0.009516125357627596,Canada,0.008939572468325923,China,0.007527874760896988
17,France,France,0.8040359183541336,India,0.1213912745344212,USA,0.010774085542437138,United▁States,0.008793552336805085,Germany,0.005857768704549432,Canada,0.003782059732247763,England,0.0027670140097222147,Australia,0.0025590696230442024,Spain,0.002088651753796724,Japan,0.002056270209757972
18,Sierra_Leone,Sierra,0.971525750388749,Sierra▁Leone,0.004941248376662647,Nigeria,0.0023340804619212696,Guinea,0.0016422307107548466,sierra,0.0009504502180627267,USA,0.0008653947715220254,Ghana,0.0007577649809756568,Liberia,0.0007008180433521363,,0.0004969544073046805,Senegal,0.0004930870774251914
19,France,France,0.9014967022804852,Spain,0.013061664272158642,Germany,0.010172434363372942,Italy,0.010014725386412042,United▁States,0.005530656632355851,Canada,0.004957648564132056,Brazil,0.004375109501949506,Mexico,0.0031024171966730018,USA,0.002914451240851782,Portugal,0.002824783002894367
20,France,France,0.9641258085444133,Germany,0.0038790757762736192,Canada,0.0027506766150987736,Spain,0.002624713962052813,United▁States,0.0022450368229604252,USA,0.0015672882916722732,Italy,0.0013616836653093413,England,0.0013197890632613764,Brazil,0.0010771804396409715,China,0.001027852755957036
21,France,France,0.9461455702465907,United▁States,0.005368354259933763,Germany,0.005368354259933763,England,0.004737556006368365,Italy,0.0036896123276043196,Canada,0.003307347115194145,USA,0.0030587960543813435,Spain,0.001974907165154765,Russia,0.0019141456594734601,Australia,0.0016892276155810763
22,France,France,0.9192204291798096,Germany,0.012126593000554922,United▁States,0.009297781373251707,England,0.008334477357543044,USA,0.005055116050030588,Canada,0.004976743739903968,Spain,0.003213227262078233,Italy,0.00227851931711607,UK,0.002243194149348767,Australia,0.0019489208510749298
23,Sierra_Leone,Sierra,0.935863206229059,USA,0.00491095877178243,Sierra▁Leone,0.003946066231583487,Nigeria,0.0036211139226614733,United▁States,0.0023563037696066034,France,0.0016194623184253717,Guinea,0.0015095048632866278,India,0.0013217666221847983,Ghana,0.0012514234856995387,Kenya,0.0011664549500177877
24,France,France,0.8560336009025863,India,0.09604431535806196,USA,0.004353846482650479,United▁States,0.003964222334311278,Germany,0.003964222334311278,Canada,0.003235503972396759,England,0.0025594943085806153,Spain,0.001601690610983708,Italy,0.0013072617773061204,Australia,0.0011902753932733015
25,France,France,0.7091387068872876,India,0.20962100760731378,United▁States,0.009210103199384402,USA,0.008255883150440041,Germany,0.0072857913083636885,Canada,0.003961216025797122,England,0.0037212180792598987,Italy,0.0028089227738628403,Japan,0.002638738746201015,Spain,0.0024788656475332863
26,Singapore,Singapore,0.7370687367570993,United▁States,0.033938703660688685,Australia,0.024830086024348445,USA,0.02406614458970511,United▁Kingdom,0.01680087660718148,China,0.011368041757605824,Malaysia,0.010847461224123566,UK,0.010032261639539481,Canada,0.008716179960800057,New▁Zealand,0.007692001817775971
27,India,India,0.6954807557085531,USA,0.06886191391741833,United▁States,0.025332882409935826,Canada,0.021001697165276872,Germany,0.017963703535845116,US,0.0174110184812213,UK,0.0125406861655285,Australia,0.011418424692528949,France,0.010560316525684007,America,0.008619079150250005
28,India,India,0.9718011574251263,USA,0.005020483522925031,China,0.0018182986357841967,United▁States,0.001351244809050302,Australia,0.0011924693586204045,Japan,0.0010199730938532422,US,0.0009732651252639802,Canada,0.0007699160842036777,UK,0.0007462282565680919,Germany,0.0006794485595598062
29,France,France,0.8666593320522867,Germany,0.005316929405945557,United▁States,0.005153344685606999,USA,0.004619428320972154,Nigeria,0.004373586830188477,Canada,0.003859676830826109,Brazil,0.0029825270883749432,Egypt,0.002823799892115625,Morocco,0.002758386638068749,Congo,0.002736920702949179
30,Sierra_Leone,Sierra,0.8518838034313665,France,0.036848881146089855,USA,0.007784524744171635,Canada,0.004038558235139836,United▁States,0.0028637666126711263,Germany,0.0025272651654074476,,0.0021116090837457195,Switzerland,0.001922641949934678,Spain,0.0019076798315768404,Australia,0.0017781531256367768
